town,AgAsslt,AllOthr,Arson,Burgl,Curfew,DUI,Disord,DrugTot,Embezzl,Family,Forgery,Fraud,Gamble,Larceny,Liquor,MVTheft,Murder,NgMansl,Prostit,Rape,Robbery,Runaway,SexOff,SmAsslt,StlProp,Vagrncy,Vandal,Weapons,violent_crime,non_violent_crime
Norwich_PD,41.0,943.0,8.0,65.0,0.0,175.0,66.0,247.0,2.0,85.0,13.0,51.0,0.0,231.0,5.0,10.0,2.0,0.0,14.0,5.0,24.0,0.0,11.0,711.0,12.0,0.0,33.0,26.0,729.0,2739.0
Old_Lyme_CSP,0.0,15.0,0.0,4.0,0.0,49.0,6.0,3.0,0.0,1.0,0.0,1.0,0.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,3.0,0.0,7.0,9.0,107.0
Old_Saybrook_PD,6.0,153.0,0.0,4.0,0.0,106.0,28.0,37.0,1.0,1.0,5.0,8.0,0.0,60.0,17.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,38.0,0.0,0.0,20.0,6.0,39.0,485.0
Orange_PD,0.0,64.0,1.0,6.0,0.0,44.0,34.0,40.0,5.0,0.0,6.0,8.0,0.0,109.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,17.0,1.0,0.0,4.0,7.0,19.0,352.0
Oxford_CSP,2.0,17.0,0.0,3.0,0.0,8.0,5.0,5.0,0.0,1.0,0.0,1.0,0.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,32.0,1.0,0.0,8.0,1.0,32.0,94.0
Plainfield_PD,0.0,15.0,3.0,14.0,0.0,12.0,64.0,31.0,0.0,109.0,0.0,0.0,0.0,57.0,3.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,19.0,0.0,0.0,9.0,0.0,25.0,348.0
Plainville_PD,0.0,300.0,2.0,14.0,0.0,107.0,105.0,82.0,1.0,0.0,3.0,6.0,0.0,178.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,12.0,5.0,72.0,888.0
Plymouth_PD,4.0,107.0,0.0,9.0,0.0,52.0,64.0,36.0,0.0,12.0,2.0,10.0,0.0,31.0,4.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,28.0,3.0,0.0,8.0,4.0,32.0,377.0
Pomfret_CSP,0.0,2.0,0.0,3.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,7.0,1.0,0.0,0.0,0.0,8.0,30.0
Portland_PD,8.0,27.0,0.0,10.0,0.0,14.0,18.0,3.0,0.0,0.0,1.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,7.0,0.0,1.0,102.0
Preston_CSP,3.0,15.0,0.0,5.0,0.0,44.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,14.0,1.0,0.0,6.0,1.0,15.0,99.0
Prospect_CSP,1.0,9.0,0.0,5.0,0.0,3.0,1.0,3.0,0.0,3.0,1.0,3.0,0.0,9.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,1.0,1.0,1.0,2.0,30.0,75.0
Putnam_PD,12.0,151.0,1.0,7.0,0.0,101.0,21.0,23.0,1.0,15.0,3.0,3.0,0.0,22.0,20.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,147.0,2.0,0.0,9.0,2.0,149.0,532.0
Putnam_CSP,0.0,11.0,0.0,2.0,0.0,25.0,2.0,9.0,0.0,0.0,1.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,8.0,73.0
Redding_PD,0.0,20.0,0.0,0.0,0.0,24.0,14.0,12.0,0.0,2.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,2.0,6.0,85.0
Ridgefield_PD,0.0,22.0,1.0,6.0,0.0,27.0,20.0,2.0,0.0,1.0,1.0,4.0,0.0,17.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,2.0,3.0,42.0,152.0
Rocky_Hill_PD,0.0,138.0,0.0,0.0,0.0,65.0,67.0,12.0,0.0,20.0,0.0,1.0,0.0,108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,24.0,0.0,0.0,1.0,0.0,25.0,437.0
Roxbury_CSP,0.0,1.0,0.0,0.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,3.0,13.0
Salem_CSP,1.0,6.0,0.0,3.0,0.0,10.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,2.0,0.0,1.0,0.0,9.0,40.0
Salisbury_CSP,0.0,4.0,0.0,1.0,0.0,11.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,11.0,1.0,0.0,0.0,0.0,11.0,37.0
Scotland_CSP,0.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0
Seymour_PD,2.0,79.0,1.0,12.0,0.0,60.0,46.0,39.0,0.0,8.0,0.0,2.0,0.0,26.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,49.0,0.0,0.0,10.0,5.0,50.0,342.0
Sharon_CSP,3.0,4.0,0.0,1.0,0.0,2.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,4.0,22.0
Shelton_PD,5.0,122.0,0.0,22.0,0.0,35.0,15.0,14.0,0.0,0.0,3.0,7.0,0.0,26.0,0.0,1.0,0.0,0.0,0.0,2.0,12.0,0.0,4.0,129.0,0.0,1.0,10.0,5.0,135.0,408.0
Sherman_CSP,0.0,1.0,0.0,1.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,2.0,0.0,8.0,18.0
Simsbury_PD,5.0,29.0,0.0,12.0,0.0,50.0,5.0,19.0,0.0,0.0,3.0,2.0,0.0,27.0,11.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,36.0,0.0,0.0,1.0,2.0,36.0,201.0
Somers_CSP,2.0,25.0,1.0,10.0,0.0,26.0,1.0,4.0,0.0,2.0,1.0,1.0,0.0,13.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,15.0,2.0,0.0,1.0,1.0,18.0,112.0
Southbury_CSP,8.0,41.0,0.0,3.0,0.0,101.0,8.0,6.0,0.0,0.0,3.0,1.0,0.0,32.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,40.0,0.0,1.0,8.0,1.0,41.0,253.0
Southington_PD,10.0,183.0,0.0,15.0,0.0,60.0,39.0,143.0,4.0,11.0,8.0,14.0,0.0,107.0,38.0,2.0,1.0,0.0,0.0,1.0,5.0,0.0,2.0,306.0,6.0,0.0,22.0,5.0,310.0,972.0
South_Windsor_PD,4.0,108.0,1.0,17.0,0.0,48.0,17.0,42.0,2.0,21.0,15.0,6.0,0.0,67.0,10.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,4.0,100.0,2.0,0.0,6.0,2.0,105.0,473.0
Sprague_CSP,0.0,22.0,0.0,3.0,0.0,9.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,1.0,0.0,4.0,1.0,17.0,71.0
Stafford_CSP,5.0,25.0,0.0,6.0,0.0,51.0,9.0,7.0,1.0,0.0,1.0,4.0,0.0,38.0,7.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,6.0,38.0,5.0,0.0,20.0,2.0,45.0,224.0
Stamford_PD,137.0,849.0,0.0,43.0,0.0,82.0,233.0,330.0,14.0,14.0,27.0,15.0,17.0,406.0,15.0,9.0,3.0,1.0,1.0,8.0,45.0,0.0,21.0,663.0,11.0,5.0,61.0,36.0,696.0,2909.0
Sterling_CSP,0.0,5.0,0.0,3.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,1.0,1.0,1.0,1.0,12.0,34.0
Stonington_PD,3.0,158.0,1.0,12.0,0.0,56.0,19.0,2.0,1.0,18.0,3.0,9.0,0.0,38.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,158.0,0.0,1.0,9.0,1.0,158.0,489.0
Stratford_PD,44.0,342.0,0.0,45.0,0.0,68.0,108.0,143.0,4.0,5.0,18.0,20.0,0.0,326.0,0.0,7.0,0.0,0.0,0.0,7.0,14.0,0.0,14.0,315.0,8.0,1.0,39.0,17.0,336.0,1501.0
Suffield_PD,1.0,38.0,0.0,2.0,1.0,40.0,2.0,6.0,0.0,7.0,0.0,0.0,0.0,12.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,48.0,0.0,2.0,13.0,2.0,51.0,178.0
Thomaston_PD,2.0,22.0,0.0,12.0,0.0,14.0,11.0,14.0,0.0,9.0,0.0,2.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,30.0,1.0,0.0,3.0,1.0,32.0,134.0
Thompson_CSP,3.0,18.0,0.0,6.0,0.0,23.0,6.0,6.0,0.0,1.0,0.0,1.0,0.0,8.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,3.0,38.0,0.0,2.0,5.0,2.0,42.0,124.0
Tolland_CSP,0.0,35.0,0.0,29.0,0.0,50.0,7.0,6.0,0.0,3.0,2.0,2.0,0.0,21.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,23.0,2.0,0.0,6.0,2.0,27.0,193.0
Torrington_PD,16.0,83.0,3.0,63.0,0.0,125.0,342.0,82.0,1.0,79.0,9.0,16.0,0.0,203.0,2.0,3.0,0.0,0.0,0.0,4.0,12.0,0.0,8.0,216.0,1.0,0.0,24.0,3.0,228.0,1279.0
Trumbull_PD,4.0,147.0,0.0,21.0,0.0,24.0,50.0,55.0,0.0,4.0,4.0,1.0,0.0,319.0,3.0,1.0,0.0,0.0,0.0,0.0,11.0,0.0,3.0,47.0,2.0,0.0,3.0,4.0,50.0,699.0
Union_CSP,0.0,4.0,0.0,0.0,0.0,2.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,17.0
Vernon_PD,23.0,192.0,0.0,24.0,0.0,120.0,95.0,69.0,4.0,12.0,10.0,9.0,0.0,98.0,1.0,5.0,0.0,0.0,0.0,2.0,7.0,0.0,7.0,79.0,0.0,0.0,10.0,13.0,88.0,757.0
Voluntown_CSP,3.0,8.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,1.0,0.0,9.0,32.0
Wallingford_PD,1.0,231.0,0.0,33.0,0.0,128.0,117.0,147.0,0.0,0.0,11.0,14.0,0.0,278.0,8.0,2.0,0.0,0.0,0.0,0.0,7.0,0.0,2.0,84.0,2.0,0.0,12.0,5.0,86.0,1081.0
Warren_CSP,1.0,4.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,4.0,12.0
Washington_CSP,0.0,8.0,0.0,2.0,0.0,5.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,1.0,0.0,3.0,1.0,7.0,39.0
Waterbury_PD,103.0,1280.0,4.0,133.0,0.0,48.0,2427.0,587.0,0.0,55.0,6.0,49.0,0.0,866.0,11.0,61.0,6.0,3.0,108.0,3.0,100.0,0.0,77.0,929.0,46.0,0.0,243.0,106.0,1018.0,7148.0
Waterford_PD,43.0,343.0,2.0,28.0,0.0,102.0,17.0,31.0,0.0,5.0,3.0,3.0,0.0,346.0,2.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,103.0,1.0,0.0,23.0,5.0,105.0,1022.0
Watertown_PD,8.0,30.0,0.0,15.0,1.0,32.0,26.0,19.0,0.0,3.0,0.0,4.0,0.0,70.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,134.0,0.0,0.0,9.0,3.0,139.0,352.0
Westbrook_CSP,3.0,47.0,0.0,3.0,0.0,22.0,4.0,5.0,0.0,1.0,0.0,4.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,3.0,0.0,2.0,1.0,31.0,138.0
West_Hartford_PD,5.0,88.0,1.0,53.0,0.0,148.0,149.0,204.0,10.0,46.0,12.0,12.0,0.0,492.0,3.0,11.0,0.0,0.0,0.0,2.0,33.0,0.0,2.0,64.0,10.0,0.0,34.0,9.0,68.0,1383.0
West_Haven_PD,12.0,1169.0,0.0,91.0,0.0,37.0,689.0,126.0,1.0,26.0,15.0,13.0,0.0,231.0,0.0,0.0,3.0,0.0,2.0,13.0,1.0,0.0,0.0,46.0,0.0,0.0,47.0,17.0,62.0,2527.0
Weston_PD,1.0,5.0,0.0,3.0,0.0,2.0,1.0,3.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,1.0,4.0,13.0,36.0
Westport_PD,1.0,44.0,0.0,23.0,0.0,65.0,10.0,14.0,1.0,2.0,9.0,13.0,0.0,47.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,24.0,1.0,0.0,6.0,7.0,26.0,272.0
Wethersfield_PD,12.0,267.0,2.0,18.0,0.0,6.0,26.0,108.0,3.0,12.0,47.0,25.0,0.0,114.0,3.0,2.0,0.0,0.0,9.0,0.0,8.0,0.0,3.0,102.0,29.0,0.0,16.0,10.0,105.0,810.0
Willington_CSP,2.0,16.0,0.0,0.0,0.0,33.0,2.0,6.0,0.0,1.0,0.0,2.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,0.0,0.0,3.0,1.0,12.0,81.0
Wilton_PD,1.0,46.0,0.0,10.0,0.0,78.0,30.0,7.0,3.0,0.0,6.0,8.0,0.0,14.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,18.0,0.0,0.0,4.0,2.0,21.0,230.0
Winchester_PD,5.0,81.0,0.0,10.0,0.0,33.0,44.0,8.0,1.0,3.0,6.0,9.0,0.0,38.0,1.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,3.0,139.0,0.0,0.0,10.0,1.0,142.0,393.0
Willimantic_PD,8.0,680.0,0.0,12.0,0.0,111.0,317.0,105.0,0.0,3.0,0.0,2.0,0.0,66.0,1.0,9.0,0.0,0.0,4.0,0.0,5.0,0.0,8.0,110.0,0.0,0.0,14.0,8.0,118.0,1455.0
Windham_CSP,3.0,24.0,0.0,1.0,0.0,19.0,3.0,3.0,0.0,4.0,2.0,3.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,2.0,42.0,0.0,1.0,2.0,1.0,45.0,135.0
Windsor_PD,7.0,193.0,0.0,19.0,1.0,63.0,93.0,85.0,1.0,20.0,2.0,13.0,0.0,99.0,7.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,4.0,197.0,0.0,0.0,17.0,4.0,201.0,828.0
Windsor_Locks_PD,2.0,58.0,0.0,8.0,0.0,37.0,9.0,17.0,0.0,6.0,0.0,5.0,0.0,19.0,4.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,3.0,125.0,0.0,0.0,3.0,7.0,129.0,305.0
Wolcott_PD,0.0,25.0,0.0,24.0,0.0,14.0,24.0,10.0,0.0,63.0,0.0,3.0,0.0,31.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,29.0,0.0,0.0,4.0,2.0,30.0,235.0
Woodbridge_PD,2.0,21.0,0.0,2.0,0.0,6.0,4.0,9.0,0.0,0.0,2.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,10.0,3.0,0.0,2.0,1.0,12.0,68.0
Woodbury_CSP,0.0,12.0,0.0,3.0,0.0,22.0,7.0,6.0,1.0,0.0,3.0,5.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,16.0,2.0,0.0,0.0,1.0,17.0,93.0
Woodstock_CSP,3.0,9.0,0.0,0.0,0.0,11.0,11.0,2.0,0.0,2.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,12.0,0.0,0.0,3.0,1.0,15.0,59.0
Yale_Univ._PD,1.0,41.0,0.0,9.0,0.0,0.0,54.0,38.0,0.0,0.0,0.0,0.0,0.0,17.0,23.0,2.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,1.0,196.0
UCONN Storrs,0.0,13.0,0.0,9.0,0.0,69.0,26.0,39.0,0.0,1.0,7.0,3.0,0.0,37.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,15.0,6.0,6.0,238.0
Foxwoods_Casino_CSP,1.0,38.0,0.0,1.0,0.0,1.0,10.0,4.0,1.0,0.0,0.0,5.0,23.0,42.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,48.0,3.0,0.0,3.0,1.0,50.0,183.0
Mohegan_Sun_Casino_CSP,0.0,57.0,0.0,0.0,0.0,6.0,23.0,3.0,0.0,6.0,6.0,3.0,17.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,44.0,2.0,0.0,8.0,0.0,46.0,208.0
MTA_PD,0.0,155.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,19.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,9.0,0.0,3.0,206.0
CCSU_PD,0.0,11.0,0.0,0.0,0.0,10.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,35.0
ECSU_PD,1.0,5.0,0.0,2.0,0.0,1.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,23.0
UCONN_Health_Ctr._PD,0.0,9.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,17.0
WCSU_PD,0.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,4.0,15.0
SCSU_PD,1.0,5.0,0.0,0.0,0.0,6.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,1.0,0.0,8.0,27.0
Capitol_Police_PD,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
Groton_Town_PD,20.0,296.0,1.0,17.0,1.0,98.0,27.0,53.0,2.0,14.0,3.0,22.0,0.0,137.0,1.0,4.0,0.0,0.0,2.0,1.0,2.0,0.0,1.0,194.0,2.0,4.0,12.0,2.0,196.0,896.0
Groton_Long_Pt._PD,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
CTSPOther,47.0,1351.0,0.0,1.0,0.0,1090.0,44.0,344.0,0.0,29.0,21.0,32.0,0.0,55.0,14.0,13.0,0.0,0.0,1.0,0.0,2.0,0.0,4.0,307.0,17.0,2.0,26.0,72.0,311.0,3425.0
Fairfield,738.0,4495.0,14.0,481.0,0.0,1078.0,1707.0,1880.0,83.0,162.0,136.0,222.0,18.0,2603.0,96.0,165.0,29.0,3.0,43.0,44.0,272.0,0.0,111.0,3908.0,62.0,11.0,383.0,274.0,4095.0,18280.0
Hartford,899.0,8280.0,35.0,961.0,2.0,2469.0,4585.0,3948.0,55.0,406.0,228.0,306.0,0.0,4832.0,290.0,193.0,58.0,1.0,170.0,73.0,529.0,0.0,202.0,7627.0,160.0,8.0,588.0,373.0,7961.0,36379.0
Litchfield,58.0,787.0,4.0,137.0,5.0,563.0,540.0,231.0,4.0,131.0,27.0,65.0,0.0,525.0,14.0,12.0,1.0,0.0,1.0,8.0,22.0,0.0,32.0,974.0,18.0,1.0,97.0,36.0,1015.0,4235.0
Middlesex,100.0,2515.0,3.0,98.0,0.0,1579.0,315.0,624.0,5.0,133.0,46.0,71.0,0.0,451.0,52.0,24.0,0.0,0.0,8.0,6.0,19.0,0.0,27.0,1092.0,46.0,10.0,105.0,109.0,1125.0,7338.0
New_Haven,866.0,9150.0,28.0,846.0,0.0,1459.0,5331.0,2701.0,16.0,461.0,148.0,325.0,0.0,4360.0,131.0,158.0,37.0,3.0,135.0,56.0,441.0,0.0,188.0,6191.0,118.0,7.0,744.0,365.0,6475.0,33399.0
New_London,294.0,2688.0,22.0,223.0,1.0,1069.0,383.0,548.0,14.0,209.0,44.0,179.0,53.0,1193.0,25.0,32.0,9.0,0.0,19.0,8.0,72.0,0.0,43.0,2220.0,45.0,10.0,215.0,97.0,2280.0,9421.0
Tolland,42.0,389.0,3.0,125.0,0.0,552.0,171.0,160.0,5.0,23.0,22.0,39.0,0.0,388.0,27.0,14.0,1.0,0.0,0.0,3.0,16.0,0.0,28.0,329.0,16.0,0.0,81.0,29.0,361.0,2421.0
Windham,43.0,1430.0,5.0,76.0,0.0,461.0,510.0,239.0,1.0,155.0,20.0,28.0,0.0,305.0,36.0,14.0,0.0,0.0,4.0,5.0,21.0,0.0,42.0,617.0,12.0,10.0,62.0,19.0,664.0,4072.0
New_York,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Urban,1537.0,9301.0,31.0,783.0,0.0,719.0,6143.0,3909.0,48.0,295.0,147.0,309.0,17.0,3419.0,86.0,297.0,93.0,4.0,236.0,71.0,740.0,0.0,242.0,9044.0,149.0,12.0,758.0,555.0,9454.0,37408.0
NonUrban,1503.0,20433.0,83.0,2164.0,8.0,8511.0,7399.0,6422.0,135.0,1385.0,524.0,926.0,54.0,11237.0,585.0,315.0,42.0,3.0,144.0,132.0,652.0,0.0,431.0,13914.0,328.0,45.0,1517.0,747.0,14522.0,78136.0
CSP_Total,168.0,3373.0,6.0,284.0,4.0,2800.0,406.0,681.0,5.0,136.0,73.0,164.0,53.0,1051.0,83.0,29.0,6.0,0.0,4.0,4.0,41.0,0.0,95.0,2009.0,95.0,22.0,275.0,154.0,2114.0,11853.0
NIBRS,1638.0,17219.0,60.0,1679.0,8.0,7288.0,5164.0,5422.0,134.0,1057.0,463.0,885.0,71.0,8667.0,409.0,280.0,49.0,3.0,51.0,95.0,652.0,0.0,387.0,13250.0,321.0,53.0,1325.0,671.0,13784.0,65663.0
Summary,1402.0,12515.0,54.0,1268.0,0.0,1942.0,8378.0,4909.0,49.0,623.0,208.0,350.0,0.0,5989.0,262.0,332.0,86.0,4.0,329.0,108.0,740.0,0.0,286.0,9708.0,156.0,4.0,950.0,631.0,10192.0,49881.0
