town,AgAsslt,AllOthr,Arson,Burgl,Curfew,DUI,Disord,DrugTot,Embezzl,Family,Forgery,Fraud,Gamble,Larceny,Liquor,MVTheft,Murder,NgMansl,Prostit,Rape,Robbery,Runaway,SexOff,SmAsslt,StlProp,Vagrncy,Vandal,Weapons,violent_crime,non_violent_crime
Norwich_PD,50.0,820.0,6.0,85.0,0.0,194.0,80.0,208.0,4.0,59.0,23.0,39.0,1.0,279.0,8.0,5.0,3.0,0.0,13.0,4.0,12.0,0.0,7.0,616.0,11.0,0.0,46.0,29.0,630.0,2552.0
Old_Lyme_CSP,0.0,9.0,0.0,2.0,0.0,30.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,1.0,2.0,8.0,73.0
Old_Saybrook_PD,6.0,77.0,0.0,7.0,0.0,85.0,48.0,21.0,0.0,0.0,2.0,1.0,0.0,29.0,1.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,5.0,30.0,1.0,0.0,6.0,3.0,37.0,321.0
Orange_PD,1.0,58.0,0.0,9.0,0.0,55.0,39.0,29.0,8.0,0.0,17.0,18.0,0.0,85.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,3.0,25.0,0.0,0.0,1.0,7.0,28.0,361.0
Oxford_CSP,0.0,7.0,0.0,7.0,0.0,6.0,10.0,1.0,0.0,2.0,0.0,1.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,0.0,0.0,0.0,0.0,11.0,53.0
Plainfield_PD,3.0,223.0,3.0,2.0,0.0,12.0,14.0,25.0,2.0,11.0,0.0,0.0,0.0,20.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,4.0,1.0,4.0,1.0,61.0,389.0
Plainville_PD,23.0,246.0,0.0,18.0,0.0,63.0,97.0,109.0,0.0,5.0,3.0,5.0,0.0,147.0,1.0,1.0,0.0,0.0,0.0,1.0,11.0,0.0,1.0,54.0,0.0,0.0,9.0,10.0,56.0,781.0
Plymouth_PD,7.0,117.0,1.0,9.0,0.0,66.0,70.0,43.0,1.0,10.0,1.0,4.0,0.0,29.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,31.0,1.0,0.0,3.0,5.0,35.0,400.0
Pomfret_CSP,0.0,5.0,0.0,1.0,0.0,7.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,5.0,26.0
Portland_PD,7.0,24.0,0.0,9.0,0.0,7.0,28.0,3.0,0.0,2.0,0.0,1.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,89.0
Preston_CSP,2.0,21.0,0.0,1.0,0.0,28.0,4.0,5.0,1.0,1.0,0.0,0.0,0.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,2.0,0.0,1.0,1.0,11.0,86.0
Prospect_CSP,2.0,3.0,0.0,2.0,0.0,8.0,5.0,3.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,13.0,1.0,0.0,1.0,1.0,14.0,45.0
Putnam_PD,17.0,127.0,2.0,5.0,0.0,74.0,20.0,17.0,0.0,15.0,2.0,8.0,0.0,42.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,117.0,0.0,0.0,7.0,4.0,125.0,449.0
Putnam_CSP,2.0,8.0,0.0,0.0,0.0,11.0,2.0,9.0,0.0,0.0,2.0,1.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0,0.0,0.0,0.0,2.0,14.0,67.0
Redding_PD,0.0,20.0,0.0,1.0,0.0,11.0,14.0,8.0,0.0,4.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,3.0,65.0
Ridgefield_PD,0.0,24.0,0.0,2.0,0.0,30.0,18.0,16.0,0.0,2.0,1.0,0.0,0.0,17.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,6.0,0.0,25.0,146.0
Rocky_Hill_PD,0.0,142.0,0.0,1.0,0.0,75.0,58.0,19.0,0.0,21.0,0.0,0.0,0.0,102.0,0.0,7.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,15.0,0.0,0.0,12.0,2.0,15.0,457.0
Roxbury_CSP,0.0,0.0,0.0,0.0,0.0,3.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,11.0
Salem_CSP,0.0,5.0,0.0,2.0,0.0,10.0,11.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,8.0,42.0
Salisbury_CSP,0.0,9.0,0.0,6.0,0.0,10.0,1.0,8.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,2.0,3.0,45.0
Scotland_CSP,0.0,3.0,0.0,3.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,15.0
Seymour_PD,6.0,97.0,0.0,9.0,0.0,80.0,35.0,32.0,0.0,12.0,1.0,6.0,0.0,29.0,1.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,71.0,0.0,0.0,11.0,5.0,73.0,395.0
Sharon_CSP,2.0,5.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,7.0,20.0
Shelton_PD,5.0,113.0,0.0,15.0,0.0,41.0,12.0,18.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,2.0,94.0,0.0,0.0,4.0,1.0,96.0,343.0
Sherman_CSP,0.0,4.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,11.0
Simsbury_PD,1.0,35.0,0.0,6.0,0.0,42.0,3.0,4.0,0.0,0.0,0.0,5.0,0.0,18.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,36.0,0.0,0.0,0.0,3.0,37.0,159.0
Somers_CSP,7.0,19.0,0.0,6.0,0.0,38.0,2.0,6.0,0.0,3.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17.0,0.0,0.0,4.0,2.0,18.0,107.0
Southbury_CSP,7.0,51.0,0.0,2.0,0.0,84.0,20.0,13.0,0.0,2.0,0.0,3.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,12.0,1.0,1.0,1.0,0.0,13.0,215.0
Southington_PD,3.0,161.0,0.0,17.0,1.0,57.0,13.0,113.0,9.0,11.0,3.0,11.0,0.0,155.0,34.0,10.0,0.0,0.0,0.0,6.0,3.0,0.0,1.0,264.0,8.0,1.0,22.0,6.0,271.0,906.0
South_Windsor_PD,7.0,90.0,0.0,15.0,0.0,35.0,9.0,42.0,0.0,9.0,5.0,8.0,0.0,100.0,3.0,2.0,0.0,0.0,0.0,0.0,5.0,0.0,3.0,93.0,3.0,0.0,7.0,7.0,96.0,436.0
Sprague_CSP,1.0,4.0,0.0,2.0,0.0,4.0,4.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,26.0,0.0,0.0,2.0,0.0,27.0,47.0
Stafford_CSP,4.0,34.0,0.0,10.0,1.0,59.0,9.0,19.0,1.0,3.0,0.0,2.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,43.0,0.0,0.0,1.0,4.0,45.0,211.0
Stamford_PD,99.0,779.0,1.0,61.0,1.0,97.0,291.0,496.0,8.0,17.0,29.0,20.0,0.0,284.0,7.0,8.0,1.0,0.0,15.0,6.0,70.0,0.0,15.0,708.0,8.0,1.0,67.0,39.0,730.0,3029.0
Sterling_CSP,0.0,3.0,0.0,1.0,0.0,3.0,3.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,1.0,0.0,4.0,0.0,6.0,27.0
Stonington_PD,1.0,159.0,0.0,26.0,0.0,50.0,23.0,9.0,0.0,6.0,1.0,11.0,0.0,57.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,138.0,0.0,0.0,17.0,2.0,138.0,504.0
Stratford_PD,17.0,309.0,2.0,34.0,0.0,53.0,88.0,112.0,1.0,2.0,3.0,6.0,0.0,201.0,2.0,4.0,0.0,0.0,3.0,2.0,18.0,0.0,5.0,177.0,15.0,0.0,13.0,12.0,184.0,1062.0
Suffield_PD,3.0,36.0,0.0,3.0,0.0,23.0,4.0,9.0,0.0,1.0,1.0,0.0,0.0,3.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,32.0,0.0,0.0,1.0,1.0,33.0,122.0
Thomaston_PD,5.0,27.0,0.0,8.0,0.0,18.0,15.0,7.0,0.0,3.0,0.0,1.0,0.0,22.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,21.0,0.0,0.0,6.0,5.0,22.0,138.0
Thompson_CSP,3.0,22.0,1.0,10.0,0.0,23.0,9.0,6.0,0.0,2.0,0.0,1.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,24.0,0.0,0.0,1.0,1.0,25.0,114.0
Tolland_CSP,1.0,56.0,0.0,7.0,0.0,58.0,15.0,5.0,1.0,5.0,0.0,3.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,3.0,3.0,16.0,198.0
Torrington_PD,20.0,85.0,1.0,50.0,0.0,107.0,317.0,111.0,1.0,78.0,11.0,14.0,0.0,260.0,3.0,16.0,0.0,0.0,0.0,5.0,7.0,1.0,15.0,153.0,0.0,0.0,19.0,3.0,173.0,1257.0
Trumbull_PD,0.0,133.0,0.0,25.0,0.0,40.0,19.0,44.0,0.0,2.0,9.0,10.0,0.0,296.0,1.0,4.0,0.0,0.0,0.0,0.0,11.0,0.0,2.0,55.0,0.0,0.0,1.0,1.0,57.0,653.0
Union_CSP,0.0,4.0,0.0,1.0,0.0,6.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0
Vernon_PD,18.0,197.0,0.0,26.0,0.0,118.0,126.0,116.0,2.0,25.0,16.0,7.0,0.0,60.0,0.0,3.0,0.0,0.0,0.0,1.0,8.0,0.0,10.0,83.0,0.0,0.0,8.0,10.0,94.0,816.0
Voluntown_CSP,0.0,2.0,0.0,2.0,0.0,9.0,6.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,2.0,0.0,13.0,39.0
Wallingford_PD,4.0,173.0,0.0,13.0,0.0,117.0,115.0,155.0,0.0,0.0,11.0,13.0,0.0,209.0,7.0,3.0,0.0,0.0,1.0,2.0,9.0,0.0,2.0,64.0,2.0,0.0,23.0,8.0,68.0,927.0
Warren_CSP,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,7.0
Washington_CSP,1.0,5.0,2.0,0.0,0.0,5.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,2.0,1.0,8.0,34.0
Waterbury_PD,100.0,1176.0,3.0,129.0,0.0,108.0,1934.0,553.0,0.0,50.0,11.0,45.0,0.0,761.0,7.0,108.0,2.0,2.0,65.0,3.0,103.0,0.0,57.0,848.0,54.0,0.0,243.0,108.0,912.0,6370.0
Waterford_PD,33.0,435.0,2.0,21.0,0.0,76.0,25.0,77.0,0.0,6.0,3.0,11.0,0.0,337.0,3.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,109.0,2.0,1.0,15.0,1.0,109.0,1130.0
Watertown_PD,16.0,35.0,0.0,15.0,0.0,50.0,26.0,34.0,0.0,5.0,1.0,4.0,0.0,88.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,10.0,128.0,3.0,1.0,21.0,7.0,140.0,433.0
Westbrook_CSP,2.0,83.0,1.0,3.0,0.0,31.0,5.0,2.0,0.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,3.0,0.0,14.0,150.0
West_Hartford_PD,4.0,120.0,0.0,27.0,0.0,184.0,149.0,308.0,20.0,23.0,32.0,22.0,0.0,421.0,6.0,4.0,0.0,0.0,2.0,0.0,34.0,0.0,4.0,69.0,4.0,0.0,26.0,11.0,73.0,1466.0
West_Haven_PD,5.0,1184.0,0.0,65.0,0.0,26.0,689.0,145.0,0.0,24.0,11.0,20.0,0.0,220.0,0.0,0.0,0.0,1.0,8.0,16.0,0.0,0.0,0.0,45.0,1.0,0.0,52.0,13.0,62.0,2520.0
Weston_PD,0.0,10.0,0.0,3.0,0.0,5.0,5.0,1.0,1.0,3.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,1.0,2.0,7.0,44.0
Westport_PD,3.0,25.0,0.0,8.0,0.0,65.0,8.0,25.0,1.0,3.0,5.0,8.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,29.0,2.0,0.0,1.0,3.0,31.0,231.0
Wethersfield_PD,8.0,387.0,0.0,17.0,0.0,7.0,19.0,120.0,2.0,5.0,35.0,27.0,0.0,112.0,1.0,0.0,0.0,0.0,4.0,1.0,4.0,0.0,4.0,89.0,21.0,0.0,15.0,8.0,94.0,878.0
Willington_CSP,1.0,10.0,0.0,0.0,0.0,32.0,6.0,7.0,0.0,4.0,0.0,1.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,2.0,0.0,0.0,2.0,9.0,82.0
Wilton_PD,0.0,29.0,0.0,6.0,0.0,58.0,44.0,2.0,5.0,4.0,3.0,3.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,1.0,0.0,3.0,0.0,12.0,197.0
Winchester_PD,4.0,88.0,0.0,9.0,0.0,24.0,6.0,16.0,0.0,1.0,2.0,5.0,0.0,24.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.0,1.0,0.0,6.0,3.0,116.0,307.0
Willimantic_PD,10.0,697.0,0.0,20.0,0.0,66.0,261.0,116.0,0.0,0.0,0.0,1.0,0.0,62.0,1.0,9.0,0.0,0.0,7.0,1.0,8.0,0.0,7.0,116.0,0.0,0.0,14.0,9.0,124.0,1395.0
Windham_CSP,3.0,22.0,0.0,0.0,0.0,14.0,13.0,6.0,1.0,2.0,0.0,4.0,0.0,34.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,18.0,1.0,0.0,5.0,2.0,19.0,125.0
Windsor_PD,5.0,177.0,2.0,8.0,0.0,56.0,61.0,66.0,0.0,13.0,4.0,8.0,0.0,91.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,0.0,4.0,212.0,2.0,0.0,18.0,5.0,217.0,738.0
Windsor_Locks_PD,1.0,46.0,0.0,6.0,0.0,44.0,6.0,15.0,0.0,1.0,0.0,7.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,3.0,139.0,0.0,0.0,2.0,3.0,143.0,302.0
Wolcott_PD,0.0,24.0,0.0,10.0,0.0,20.0,16.0,6.0,0.0,60.0,0.0,4.0,0.0,32.0,0.0,8.0,0.0,0.0,0.0,1.0,4.0,0.0,1.0,25.0,0.0,0.0,4.0,0.0,27.0,215.0
Woodbridge_PD,0.0,15.0,0.0,6.0,0.0,7.0,10.0,6.0,2.0,0.0,0.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,11.0,0.0,0.0,1.0,1.0,11.0,69.0
Woodbury_CSP,1.0,3.0,0.0,1.0,0.0,7.0,8.0,4.0,0.0,0.0,3.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,3.0,1.0,3.0,40.0
Woodstock_CSP,1.0,7.0,0.0,3.0,0.0,8.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,8.0,0.0,0.0,1.0,0.0,9.0,42.0
Yale_Univ._PD,0.0,29.0,0.0,4.0,0.0,0.0,21.0,31.0,0.0,0.0,0.0,0.0,0.0,9.0,12.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,8.0,115.0
UCONN Storrs,4.0,17.0,3.0,3.0,0.0,50.0,20.0,25.0,0.0,0.0,3.0,3.0,0.0,37.0,7.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,4.0,0.0,0.0,13.0,6.0,7.0,196.0
Foxwoods_Casino_CSP,1.0,57.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,4.0,0.0,1.0,2.0,21.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,32.0,1.0,0.0,2.0,0.0,33.0,150.0
Mohegan_Sun_Casino_CSP,1.0,52.0,1.0,0.0,0.0,6.0,31.0,1.0,0.0,2.0,1.0,6.0,1.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,25.0,0.0,0.0,7.0,0.0,25.0,181.0
MTA_PD,3.0,127.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,9.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,2.0,153.0
CCSU_PD,1.0,12.0,0.0,3.0,0.0,3.0,3.0,4.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,1.0,34.0
ECSU_PD,0.0,4.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,2.0,16.0
UCONN_Health_Ctr._PD,0.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0
WCSU_PD,0.0,8.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,2.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,24.0
SCSU_PD,0.0,2.0,0.0,2.0,0.0,10.0,6.0,4.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,4.0,36.0
Capitol_Police_PD,0.0,1.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
Groton_Town_PD,15.0,321.0,0.0,13.0,0.0,126.0,23.0,53.0,7.0,7.0,14.0,7.0,0.0,142.0,2.0,4.0,0.0,0.0,1.0,2.0,3.0,0.0,2.0,179.0,1.0,0.0,23.0,9.0,183.0,939.0
Groton_Long_Pt._PD,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
CTSPOther,39.0,1045.0,2.0,17.0,0.0,982.0,49.0,430.0,1.0,23.0,9.0,36.0,0.0,59.0,8.0,29.0,0.0,1.0,0.0,0.0,2.0,0.0,3.0,203.0,3.0,0.0,24.0,89.0,207.0,3015.0
Fairfield,594.0,4304.0,16.0,368.0,1.0,1171.0,1799.0,2027.0,63.0,171.0,118.0,190.0,7.0,2252.0,78.0,144.0,12.0,2.0,68.0,36.0,299.0,0.0,79.0,3441.0,75.0,4.0,346.0,213.0,3570.0,17284.0
Hartford,879.0,7608.0,40.0,679.0,3.0,2155.0,3393.0,3427.0,65.0,335.0,214.0,306.0,3.0,4582.0,149.0,152.0,61.0,2.0,142.0,77.0,467.0,0.0,141.0,6832.0,113.0,2.0,519.0,331.0,7113.0,31798.0
Litchfield,68.0,698.0,6.0,130.0,0.0,491.0,526.0,287.0,5.0,123.0,22.0,42.0,0.0,559.0,12.0,32.0,3.0,0.0,0.0,8.0,10.0,1.0,35.0,748.0,7.0,4.0,95.0,40.0,794.0,3884.0
Middlesex,95.0,2114.0,4.0,115.0,0.0,1415.0,405.0,724.0,3.0,106.0,25.0,62.0,0.0,485.0,29.0,45.0,2.0,1.0,8.0,5.0,16.0,1.0,18.0,841.0,7.0,2.0,94.0,125.0,867.0,6652.0
New_Haven,768.0,9986.0,17.0,670.0,0.0,1460.0,4842.0,2874.0,19.0,438.0,183.0,346.0,0.0,4080.0,105.0,223.0,18.0,5.0,91.0,75.0,499.0,0.0,149.0,6376.0,107.0,4.0,753.0,358.0,6623.0,33678.0
New_London,271.0,2735.0,15.0,234.0,1.0,1031.0,520.0,713.0,21.0,152.0,58.0,132.0,7.0,1281.0,18.0,28.0,5.0,2.0,27.0,9.0,58.0,0.0,31.0,1856.0,26.0,1.0,216.0,109.0,1903.0,9286.0
Tolland,40.0,451.0,4.0,88.0,1.0,587.0,244.0,213.0,6.0,58.0,22.0,22.0,0.0,292.0,12.0,7.0,0.0,0.0,0.0,2.0,12.0,0.0,24.0,295.0,2.0,0.0,37.0,33.0,321.0,2412.0
Windham,50.0,1665.0,7.0,82.0,0.0,330.0,398.0,289.0,3.0,54.0,10.0,27.0,0.0,300.0,9.0,15.0,2.0,0.0,7.0,6.0,18.0,0.0,25.0,523.0,9.0,1.0,50.0,23.0,556.0,3853.0
New_York,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Urban,1334.0,8739.0,28.0,608.0,1.0,690.0,5115.0,3301.0,30.0,279.0,162.0,296.0,3.0,2991.0,60.0,312.0,77.0,3.0,235.0,72.0,739.0,0.0,201.0,8568.0,150.0,2.0,766.0,518.0,8921.0,33946.0
NonUrban,1430.0,20822.0,81.0,1758.0,5.0,7950.0,7011.0,7253.0,155.0,1158.0,490.0,831.0,14.0,10840.0,352.0,334.0,26.0,9.0,108.0,146.0,640.0,2.0,301.0,12343.0,196.0,16.0,1344.0,714.0,12825.0,74899.0
CSP_Total,164.0,3132.0,11.0,281.0,2.0,2542.0,691.0,886.0,11.0,152.0,39.0,112.0,6.0,950.0,32.0,48.0,7.0,3.0,7.0,8.0,33.0,0.0,49.0,1203.0,22.0,2.0,154.0,146.0,1270.0,10529.0
NIBRS,1459.0,17178.0,66.0,1432.0,4.0,6848.0,5273.0,6424.0,142.0,993.0,460.0,783.0,13.0,8346.0,282.0,323.0,31.0,5.0,83.0,108.0,747.0,2.0,304.0,12309.0,194.0,16.0,1198.0,665.0,12757.0,64229.0
Summary,1305.0,12383.0,43.0,934.0,2.0,1792.0,6853.0,4130.0,43.0,444.0,192.0,344.0,4.0,5485.0,130.0,323.0,72.0,7.0,260.0,110.0,632.0,0.0,198.0,8602.0,152.0,2.0,912.0,567.0,8989.0,44616.0
