stat_key,stat_index,Connecticut Total,Andover,Ansonia,Ashford,Avon,Barkhamsted,Beacon Falls,Berlin,Bethany,Bethel,Bethlehem,Bloomfield,Bolton,Bozrah,Branford,Bridgeport,Bridgewater,Bristol,Brookfield,Brooklyn,Burlington,Canaan,Canterbury,Canton,Chaplin,Cheshire,Chester,Clinton,Colchester,Colebrook,Columbia,Cornwall,Coventry,Cromwell,Danbury,Darien,Deep River,Derby,Durham,Eastford,East Granby,East Haddam,East Hampton,East Hartford,East Haven,East Lyme PD,Easton,East Windsor,Ellington,Enfield,Essex,Fairfield,Farmington,Franklin,Glastonbury,Goshen,Granby,Greenwich,Griswold,Groton City,Guilford,Haddam,Hamden,Hampton,Hartford,Hartland,Harwinton,Hebron,Kent,Killingly,Killingworth,Lebanon,Ledyard PD,Lisbon,Litchfield,Lyme,Madison,Manchester,Mansfield,Marlborough,Meriden,Middlebury,Middlefield,Middletown,Milford,Monroe,Montville,Morris,Naugatuck,New Britain,New Canaan,New Fairfield,New Hartford,New Haven,Newington,New London,New Milford,Newtown,Norfolk,North Branford,North Canaan,North Haven,North Stonington,Norwalk,Norwich,Old Lyme,Old Saybrook,Orange,Oxford,Plainfield,Plainville,Plymouth,Pomfret,Portland,Preston,Prospect,Putnam Municipal,Putnam,Redding,Ridgefield,Rocky Hill,Roxbury,Salem,Salisbury,Scotland,Seymour,Sharon,Shelton,Sherman,Simsbury,Somers,Southbury,Southington,South Windsor,Sprague,Stafford,Stamford,Sterling,Stonington,Stratford,Suffield,Thomaston,Thompson,Tolland,Torrington,Trumbull,Union,Vernon,Voluntown,Wallingford,Warren,Washington,Waterbury,Waterford,Watertown,Westbrook,West Hartford,West Haven,Weston,Westport,Wethersfield,Willington,Wilton,Winchester,Willimantic,Windham,Windsor,Windsor Locks,Wolcott,Woodbridge,Woodbury,Woodstock,Yale University,UConn - Storrs,Foxwoods Casino,Mohegan Sun Casino,MTA,C.C.S.U.,E.C.S.U.,UConn Health Ctr,W.C.S.U.,S.C.S.U.,State Capitol,Groton Town,Groton Long Pt.,State Police Misc.*,Mashantucket Tribal PD,Mohegan Tribal PD,CT Dept Motor Vehicles,Fairfield County,Hartford County,Litchfield County,Middlesex County,New Haven County,New London County,Tolland County,Windham County,New York,"100,000+ pop","<100,000 pop",State Police Total,NIBRS Data,Summary UCR Data
Larceny 40-44,191,856,0,4,1,2,0,0,4,1,0,0,12,0,2,19,16,0,17,2,0,0,0,0,1,0,1,0,5,2,0,0,0,0,1,19,0,0,3,0,0,0,1,0,12,11,1,0,4,0,3,1,18,10,1,7,0,2,4,0,0,7,0,16,0,59,0,0,0,2,4,0,0,1,3,0,0,1,31,7,0,9,0,0,10,17,4,1,0,11,10,0,0,0,66,16,3,8,2,0,2,0,8,0,21,10,0,8,13,0,1,21,2,0,1,0,0,1,4,1,0,7,0,0,0,0,3,0,2,0,1,1,3,12,3,0,0,25,0,3,17,1,1,0,0,8,16,0,6,0,20,0,0,47,18,7,1,19,10,0,6,10,0,0,0,4,0,5,1,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,13,0,4,3,7,0,153,270,28,32,275,68,15,15,0,213,643,40,673,183
Larceny 45-49,192,903,0,8,1,0,0,0,5,1,3,0,10,0,0,14,14,0,21,5,2,0,0,0,1,0,3,0,5,1,0,0,0,2,3,11,2,0,0,0,0,0,0,1,10,13,3,0,7,0,0,0,14,16,1,4,1,2,7,0,1,5,2,34,0,67,0,0,0,0,2,0,0,0,4,1,0,1,46,6,0,25,3,0,13,21,4,1,0,11,9,2,0,0,75,18,5,0,2,0,5,0,4,0,17,6,0,4,18,0,0,13,1,0,0,0,1,1,3,0,1,5,0,0,0,0,2,0,6,0,1,1,0,13,9,0,0,13,1,3,19,0,3,0,0,15,12,0,8,0,15,0,0,34,20,4,1,24,16,0,4,11,2,1,1,3,1,7,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,0,4,3,9,0,137,300,26,33,311,63,19,14,0,203,700,40,695,208
Larceny 50-54,193,717,0,4,0,0,0,0,4,1,1,0,9,0,0,16,13,0,15,1,2,0,1,1,0,0,1,0,4,1,0,1,0,0,6,15,1,0,4,0,0,0,0,0,10,3,1,0,8,0,0,1,9,6,0,5,0,2,3,0,0,2,1,30,0,56,0,0,0,0,5,0,0,0,3,2,0,0,20,2,0,11,0,0,14,24,2,2,0,5,9,0,2,0,54,11,7,4,1,0,0,0,5,0,19,7,1,6,13,0,0,6,1,0,0,0,1,3,0,0,0,3,0,0,2,0,0,0,1,0,0,1,1,7,7,0,0,14,0,1,14,0,0,0,0,10,8,0,7,0,19,0,0,38,29,3,0,21,15,0,5,1,0,1,2,2,0,3,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,7,0,5,2,6,0,112,203,25,37,249,67,11,13,0,175,542,37,563,154
MVTheft 60-64,224,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,1,0,0,0,0,5,0,3,2
Larceny 55-59,194,451,0,3,0,1,0,0,3,0,2,0,7,0,0,6,8,0,5,1,3,1,0,0,0,0,0,0,3,0,0,0,0,0,1,5,0,0,4,0,0,0,0,0,14,6,0,0,3,1,0,1,10,11,0,2,0,1,1,0,0,0,0,12,0,23,0,0,0,0,4,0,0,0,1,0,0,0,13,2,0,6,0,1,7,14,0,2,0,5,2,1,0,0,48,13,5,8,0,0,0,0,1,0,10,1,0,0,5,0,0,5,1,0,4,0,0,0,2,0,1,1,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,10,0,3,10,1,0,0,0,2,13,0,1,0,9,0,0,16,12,6,1,18,9,0,0,3,0,0,1,1,2,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,7,0,4,0,12,0,74,133,18,22,145,43,4,12,0,105,346,25,374,77
Larceny 60-64,195,158,0,0,0,0,0,1,2,0,1,0,1,1,0,2,2,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,5,1,0,1,0,0,1,0,0,2,0,1,0,6,0,0,0,0,1,0,0,0,1,0,0,0,3,2,0,6,0,0,5,4,0,0,0,1,1,1,0,0,12,3,1,1,0,0,0,0,1,0,5,1,0,0,2,0,0,4,0,0,0,0,0,0,1,0,2,0,0,0,1,0,0,2,2,0,0,0,0,0,0,0,0,5,0,0,4,0,0,1,0,1,6,0,1,0,4,0,0,5,2,0,0,4,5,0,1,1,2,1,0,1,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,0,41,30,6,7,50,12,7,5,0,30,128,16,129,29
Larceny 65+,196,134,0,0,0,1,0,0,1,0,0,0,3,0,0,1,0,0,5,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,2,1,0,0,0,0,3,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,1,0,6,3,0,0,0,3,1,0,2,0,6,1,2,0,0,0,0,1,1,0,3,1,0,2,4,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,8,0,1,0,0,0,0,1,3,2,0,0,0,3,0,0,5,6,2,0,2,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,1,15,0,26,27,6,12,29,30,1,3,0,20,114,7,123,11
Larceny Asian,197,94,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,2,0,9,0,0,0,0,0,0,0,0,1,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,6,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,4,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,1,0,0,0,0,3,11,0,23,25,0,11,9,17,8,1,0,16,78,4,78,16
Larceny Black,198,3381,0,23,0,8,0,1,9,2,2,0,60,0,0,22,78,0,28,3,0,2,0,0,4,0,1,0,25,0,0,0,0,3,14,46,5,1,5,0,0,0,1,0,60,15,1,0,27,0,3,3,54,89,0,17,0,3,18,0,5,3,1,133,0,391,0,3,1,0,3,0,0,1,3,2,0,1,161,7,1,44,2,1,36,139,2,3,0,11,21,4,0,0,398,47,20,3,1,0,9,0,12,0,91,31,1,1,55,0,0,8,1,0,0,0,2,2,5,4,1,10,0,0,0,0,4,0,17,0,1,0,7,17,20,0,0,124,0,4,62,0,2,0,0,14,139,0,16,0,53,0,0,118,77,10,4,133,49,0,15,39,0,3,3,12,0,19,1,6,4,0,0,6,8,0,0,2,1,0,0,0,0,0,25,0,14,11,27,0,671,1180,38,101,1125,209,35,22,0,1109,2272,69,2481,900
Larceny Indian,199,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,13,7,0,0,6,3,1,0,0,11,19,0,22,8
Larceny White,200,7549,3,43,5,10,1,1,44,6,27,3,24,3,4,145,83,0,164,21,20,3,2,1,7,1,27,0,66,18,0,2,0,2,42,209,6,2,31,1,0,4,5,8,89,58,9,1,64,4,17,7,111,92,3,39,2,11,35,6,7,37,5,97,0,516,0,6,3,2,52,0,0,13,37,7,1,6,302,49,8,168,4,4,106,179,25,15,0,113,80,11,9,9,371,155,44,62,17,0,21,8,42,1,169,89,4,58,78,4,5,113,16,1,31,1,5,27,31,0,13,45,1,4,4,0,16,2,33,0,12,8,17,102,43,2,16,146,5,32,131,12,11,6,6,141,179,0,61,1,179,0,0,346,284,61,8,174,104,1,39,102,4,8,11,40,6,35,13,17,4,5,0,4,25,0,0,3,4,0,0,0,4,0,103,0,25,16,59,0,1277,2284,354,368,2127,753,186,200,0,1462,6087,497,5920,1629
Larceny Unknown Race,201,170,0,1,0,1,0,0,0,2,1,0,0,1,0,1,0,0,1,0,2,0,0,0,1,0,0,0,0,3,0,0,0,0,2,11,0,0,0,0,2,0,0,0,0,4,0,0,0,0,0,0,2,5,0,0,0,0,4,0,0,1,0,5,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,2,1,0,1,0,1,0,0,0,0,0,0,3,0,0,0,5,1,0,0,0,0,1,1,0,14,0,2,0,2,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,4,0,0,0,0,0,2,5,0,0,1,5,0,1,3,0,0,0,0,4,9,0,2,0,4,0,0,4,4,1,1,6,4,0,2,1,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,5,0,55,31,6,6,38,22,6,6,0,9,161,29,170,0
Larceny F,202,4443,0,31,0,14,0,1,18,10,11,0,18,1,1,68,53,0,96,17,11,2,0,1,7,1,5,0,42,5,0,0,0,0,26,138,0,2,11,0,1,1,0,0,42,31,5,0,50,2,6,3,88,85,1,18,1,3,14,1,2,22,1,110,0,256,0,1,2,0,36,0,0,5,21,1,1,3,211,31,1,70,1,0,48,146,13,4,0,50,27,6,6,2,279,79,17,24,7,0,9,3,17,0,138,35,2,30,66,1,1,52,7,0,7,1,2,7,20,5,7,28,0,1,1,0,11,1,19,0,7,2,11,47,22,0,5,113,0,9,74,0,6,2,2,49,199,0,24,1,138,0,0,148,187,27,4,115,68,0,19,53,0,3,5,19,4,19,6,4,5,0,0,1,21,1,0,0,0,0,0,0,3,0,61,0,19,9,35,0,930,1283,128,182,1322,405,90,103,0,849,3594,239,3557,886
Larceny M,203,6781,3,36,5,5,1,1,35,0,20,3,66,3,3,100,109,0,97,7,11,3,2,0,5,0,23,0,58,16,0,2,0,5,33,135,11,1,25,1,1,3,6,8,108,46,5,1,41,3,14,7,80,102,2,38,1,11,44,5,10,20,5,128,0,665,0,8,2,2,20,0,0,9,25,8,0,5,255,28,9,142,6,5,95,173,14,14,0,75,76,12,3,7,492,129,48,41,11,0,21,6,38,1,145,85,5,30,70,3,4,72,10,1,24,0,5,22,16,0,7,32,1,3,3,0,13,1,31,0,6,6,16,77,41,2,12,169,5,29,123,12,7,4,4,110,136,0,55,0,98,0,0,323,181,45,9,202,89,1,37,91,4,8,9,35,2,36,8,20,4,5,0,9,19,0,0,5,5,0,0,0,2,0,67,0,22,22,67,0,1109,2244,270,304,1983,599,146,126,0,1758,5023,360,5114,1667
MVTheft 10-12,205,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,0,2,0
MVTheft 13-14,206,46,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,1,0,0,0,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,14,2,2,5,22,0,0,1,0,25,21,9,34,12
MVTheft 15,207,76,0,1,0,0,0,1,0,0,0,0,0,0,0,0,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,1,0,1,0,0,1,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,2,0,0,1,1,0,0,0,0,2,0,1,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,20,11,5,5,32,1,2,0,0,38,38,14,58,18
MVTheft 16,208,113,0,1,0,0,0,0,0,0,0,0,2,0,0,0,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,2,1,0,0,1,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,3,0,1,0,0,0,0,0,0,0,10,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,1,10,0,0,1,0,0,1,0,0,3,0,1,0,0,0,0,16,1,0,0,4,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,42,15,3,12,35,3,2,1,0,42,71,19,96,17
MVTheft 17,209,93,0,4,1,0,0,0,1,0,0,0,0,0,0,0,18,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,3,0,0,1,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,7,0,1,4,2,0,1,1,0,3,0,0,0,0,0,0,1,2,0,0,2,0,0,0,2,0,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,38,17,3,8,18,4,2,3,0,29,64,15,74,19
MVTheft 18,210,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,2,2,0,0,0,1,1,0,2,0,0,1,0,0,1,0,0,0,0,2,0,6,0,0,0,0,0,0,0,0,0,1,0,0,4,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,3,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,4,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,1,0,0,4,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,33,25,2,4,15,1,5,0,0,34,51,10,51,34
MVTheft 19,211,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3,1,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,15,12,2,2,12,1,0,1,0,16,29,2,30,15
MVTheft 20,212,34,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,15,9,1,4,3,1,1,0,0,15,19,5,19,15
MVTheft 21,213,34,0,0,0,0,0,0,1,0,0,0,1,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,6,8,1,6,9,1,2,1,0,11,23,5,30,4
MVTheft 22,214,24,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,10,1,2,8,1,0,0,0,6,18,2,19,5
MVTheft 23,215,22,0,1,0,0,0,1,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,7,1,1,6,1,0,1,0,8,14,3,15,7
MVTheft 24,216,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,9,2,0,3,5,1,0,0,0,12,8,2,12,8
MVTheft 25-29,217,85,0,1,0,0,0,0,0,0,0,0,2,0,0,1,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,4,0,1,0,1,0,3,1,0,0,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,9,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,20,22,5,12,16,8,1,1,0,30,55,20,58,27
MVTheft 30-34,218,64,0,0,0,0,0,0,1,0,0,0,2,0,0,0,4,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,2,0,1,0,0,4,0,1,0,0,1,0,1,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,1,0,0,0,2,0,0,0,1,0,2,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,1,0,1,0,0,1,0,0,0,0,3,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,12,24,2,5,8,6,2,5,0,14,50,10,47,17
MVTheft 35-39,219,64,0,0,0,0,0,0,0,0,0,0,1,0,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,2,0,1,0,0,1,5,0,0,0,4,0,2,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,5,0,0,0,17,16,1,8,14,6,2,0,0,18,46,8,42,22
MVTheft 40-44,220,48,0,0,0,0,0,0,0,0,0,0,1,0,0,1,7,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,15,12,1,5,12,1,0,2,0,24,24,6,33,15
