town,AgAsslt,AllOthr,Arson,Burgl,Curfew,DUI,Disord,DrugTot,Embezzl,Family,Forgery,Fraud,Gamble,Larceny,Liquor,MVTheft,Murder,NgMansl,Prostit,Rape,Robbery,Runaway,SexOff,SmAsslt,StlProp,Vagrncy,Vandal,Weapons,violent_crime,non_violent_crime
Orange,3.0,92.0,1.0,14.0,0.0,46.0,34.0,23.0,4.0,0.0,11.0,20.0,0.0,93.0,2.0,3.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,22.0,1.0,0.0,5.0,4.0,23.0,382.0
Oxford,0.0,8.0,0.0,2.0,0.0,9.0,16.0,11.0,0.0,2.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,1.0,5.0,60.0
Plainfield,2.0,233.0,0.0,0.0,0.0,39.0,4.0,18.0,1.0,4.0,1.0,2.0,0.0,22.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,59.0,0.0,0.0,4.0,0.0,61.0,390.0
Plainville,37.0,249.0,0.0,16.0,0.0,75.0,95.0,103.0,0.0,0.0,2.0,5.0,0.0,117.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,3.0,52.0,0.0,0.0,9.0,3.0,55.0,736.0
Plymouth,3.0,85.0,0.0,14.0,0.0,34.0,69.0,24.0,0.0,10.0,4.0,5.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,36.0,0.0,0.0,6.0,6.0,37.0,330.0
Pomfret,0.0,4.0,0.0,2.0,0.0,6.0,4.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,1.0,0.0,6.0,28.0
Portland,2.0,30.0,0.0,2.0,0.0,5.0,21.0,8.0,0.0,1.0,2.0,3.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,90.0
Preston,4.0,24.0,0.0,1.0,0.0,36.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,2.0,1.0,12.0,86.0
Prospect,0.0,7.0,0.0,4.0,0.0,5.0,9.0,4.0,0.0,1.0,0.0,3.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,0.0,0.0,1.0,0.0,11.0,56.0
Putnam_Municipal,10.0,121.0,0.0,4.0,0.0,49.0,16.0,18.0,0.0,4.0,1.0,2.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,124.0,0.0,1.0,9.0,1.0,125.0,380.0
Putnam,1.0,12.0,0.0,0.0,0.0,14.0,4.0,12.0,0.0,1.0,0.0,1.0,0.0,23.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,72.0
Redding,1.0,18.0,0.0,3.0,0.0,15.0,8.0,20.0,0.0,2.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,75.0
Ridgefield,1.0,41.0,0.0,2.0,0.0,44.0,27.0,18.0,0.0,2.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,21.0,1.0,0.0,2.0,0.0,22.0,181.0
Rocky_Hill,0.0,172.0,2.0,1.0,0.0,55.0,59.0,23.0,0.0,16.0,0.0,1.0,0.0,171.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,1.0,2.0,21.0,528.0
Roxbury,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,6.0
Salem,0.0,10.0,0.0,0.0,0.0,9.0,9.0,4.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,40.0
Salisbury,0.0,2.0,1.0,7.0,0.0,12.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,36.0
Scotland,0.0,0.0,0.0,3.0,0.0,4.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,16.0
Seymour,2.0,127.0,0.0,4.0,0.0,41.0,40.0,36.0,0.0,4.0,1.0,6.0,0.0,20.0,4.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,63.0,0.0,0.0,11.0,3.0,65.0,366.0
Sharon,1.0,7.0,0.0,1.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,2.0,20.0
Shelton,0.0,169.0,0.0,27.0,0.0,42.0,18.0,22.0,0.0,0.0,0.0,5.0,0.0,66.0,0.0,2.0,0.0,0.0,0.0,2.0,9.0,0.0,2.0,121.0,0.0,0.0,4.0,0.0,125.0,489.0
Sherman,0.0,2.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,14.0
Simsbury,5.0,29.0,0.0,26.0,0.0,60.0,6.0,21.0,0.0,3.0,0.0,6.0,0.0,15.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,34.0,0.0,0.0,1.0,3.0,37.0,213.0
Somers,1.0,26.0,0.0,4.0,0.0,18.0,14.0,5.0,0.0,3.0,0.0,4.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,11.0,91.0
Southbury,3.0,89.0,1.0,6.0,0.0,70.0,15.0,5.0,0.0,5.0,2.0,1.0,0.0,34.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,19.0,1.0,0.0,1.0,4.0,21.0,256.0
Southington,5.0,145.0,6.0,16.0,0.0,92.0,26.0,113.0,5.0,15.0,2.0,11.0,0.0,183.0,35.0,2.0,0.0,1.0,4.0,5.0,8.0,0.0,1.0,297.0,10.0,1.0,15.0,4.0,304.0,997.0
South_Windsor,5.0,114.0,1.0,4.0,0.0,43.0,12.0,91.0,1.0,7.0,6.0,5.0,0.0,100.0,11.0,2.0,0.0,1.0,5.0,2.0,5.0,0.0,1.0,92.0,3.0,0.0,5.0,8.0,96.0,519.0
Sprague,3.0,6.0,0.0,2.0,0.0,4.0,10.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,1.0,0.0,9.0,39.0
Stafford,0.0,29.0,0.0,4.0,0.0,45.0,24.0,18.0,1.0,3.0,0.0,1.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,22.0,0.0,0.0,2.0,2.0,23.0,178.0
Stamford,95.0,797.0,3.0,30.0,0.0,107.0,257.0,434.0,8.0,16.0,22.0,19.0,1.0,290.0,3.0,28.0,2.0,0.0,0.0,5.0,64.0,0.0,17.0,693.0,6.0,0.0,60.0,23.0,717.0,2885.0
Sterling,1.0,6.0,0.0,0.0,0.0,10.0,4.0,5.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,8.0,38.0
Stonington,8.0,148.0,1.0,7.0,0.0,61.0,20.0,10.0,0.0,8.0,2.0,11.0,1.0,51.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,142.0,1.0,1.0,11.0,2.0,144.0,485.0
Stratford,9.0,280.0,1.0,56.0,0.0,40.0,101.0,121.0,6.0,4.0,10.0,6.0,1.0,271.0,0.0,6.0,0.0,0.0,4.0,1.0,25.0,0.0,5.0,218.0,1.0,1.0,15.0,12.0,224.0,1185.0
Suffield,0.0,30.0,0.0,4.0,0.0,19.0,15.0,4.0,2.0,1.0,4.0,0.0,0.0,17.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,22.0,0.0,0.0,0.0,2.0,26.0,126.0
Thomaston,1.0,29.0,0.0,7.0,0.0,27.0,10.0,14.0,0.0,8.0,1.0,8.0,0.0,14.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,36.0,0.0,0.0,1.0,3.0,38.0,161.0
Thompson,2.0,11.0,0.0,4.0,0.0,21.0,8.0,13.0,0.0,1.0,0.0,1.0,0.0,9.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,1.0,0.0,20.0,91.0
Tolland,1.0,69.0,0.0,13.0,0.0,59.0,9.0,7.0,1.0,2.0,0.0,3.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,0.0,0.0,4.0,0.0,11.0,192.0
Torrington,23.0,75.0,0.0,30.0,0.0,115.0,260.0,113.0,1.0,31.0,8.0,13.0,0.0,185.0,10.0,7.0,2.0,0.0,0.0,0.0,3.0,1.0,9.0,122.0,0.0,0.0,16.0,1.0,133.0,1002.0
Trumbull,4.0,128.0,0.0,25.0,0.0,45.0,31.0,27.0,1.0,3.0,5.0,18.0,0.0,356.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,3.0,44.0,0.0,0.0,2.0,2.0,47.0,698.0
Union,0.0,8.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,15.0
Vernon,9.0,186.0,1.0,22.0,0.0,167.0,92.0,70.0,1.0,33.0,19.0,1.0,0.0,71.0,1.0,8.0,0.0,0.0,0.0,2.0,15.0,0.0,9.0,129.0,0.0,0.0,18.0,8.0,140.0,853.0
Voluntown,0.0,2.0,1.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,2.0,25.0
Wallingford,10.0,138.0,2.0,6.0,0.0,130.0,96.0,101.0,1.0,0.0,24.0,12.0,0.0,189.0,9.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,64.0,1.0,0.0,31.0,8.0,64.0,814.0
Warren,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0
Washington,0.0,4.0,0.0,0.0,0.0,7.0,1.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,21.0
Waterbury,110.0,969.0,2.0,86.0,0.0,119.0,1583.0,402.0,1.0,51.0,9.0,35.0,6.0,670.0,3.0,70.0,5.0,0.0,44.0,14.0,80.0,0.0,36.0,792.0,22.0,0.0,240.0,100.0,847.0,5339.0
Waterford,25.0,437.0,1.0,8.0,0.0,86.0,15.0,49.0,0.0,10.0,2.0,3.0,0.0,329.0,3.0,2.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,109.0,1.0,0.0,18.0,2.0,109.0,1085.0
Watertown,23.0,42.0,0.0,24.0,0.0,38.0,16.0,35.0,3.0,13.0,7.0,5.0,0.0,64.0,0.0,2.0,0.0,0.0,0.0,3.0,6.0,0.0,1.0,114.0,2.0,0.0,10.0,2.0,118.0,387.0
Westbrook,0.0,70.0,0.0,0.0,0.0,30.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,1.0,1.0,7.0,123.0
West_Hartford,8.0,113.0,0.0,58.0,0.0,196.0,183.0,446.0,12.0,31.0,14.0,20.0,0.0,382.0,2.0,13.0,1.0,0.0,5.0,0.0,29.0,0.0,0.0,73.0,9.0,0.0,19.0,10.0,74.0,1616.0
West_Haven,7.0,1067.0,0.0,119.0,0.0,27.0,612.0,93.0,0.0,15.0,31.0,21.0,0.0,220.0,0.0,0.0,0.0,1.0,2.0,10.0,0.0,0.0,0.0,48.0,0.0,0.0,54.0,6.0,59.0,2326.0
Weston,3.0,2.0,0.0,0.0,0.0,4.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,7.0,20.0
Westport,7.0,50.0,2.0,5.0,0.0,37.0,9.0,30.0,2.0,1.0,6.0,6.0,0.0,49.0,0.0,1.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,26.0,2.0,0.0,1.0,0.0,26.0,235.0
Wethersfield,3.0,324.0,0.0,22.0,0.0,7.0,10.0,114.0,5.0,2.0,16.0,21.0,0.0,114.0,0.0,0.0,1.0,0.0,8.0,1.0,12.0,0.0,3.0,93.0,29.0,0.0,5.0,9.0,98.0,796.0
Willington,0.0,17.0,0.0,6.0,0.0,27.0,2.0,5.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,3.0,65.0
Wilton,1.0,33.0,0.0,1.0,0.0,49.0,42.0,11.0,2.0,1.0,3.0,5.0,0.0,15.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,1.0,15.0,182.0
Winchester,4.0,60.0,0.0,5.0,0.0,14.0,10.0,17.0,1.0,2.0,0.0,2.0,0.0,24.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,61.0,1.0,0.0,4.0,1.0,62.0,208.0
Willimantic,8.0,695.0,0.0,14.0,0.0,76.0,237.0,127.0,0.0,0.0,2.0,1.0,0.0,46.0,1.0,5.0,0.0,0.0,3.0,1.0,7.0,0.0,3.0,145.0,0.0,0.0,13.0,7.0,149.0,1383.0
Windham,1.0,27.0,0.0,4.0,0.0,21.0,18.0,11.0,0.0,2.0,0.0,1.0,0.0,24.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17.0,1.0,0.0,0.0,1.0,18.0,130.0
Windsor,6.0,223.0,0.0,23.0,0.0,27.0,52.0,43.0,1.0,19.0,0.0,10.0,0.0,99.0,2.0,2.0,1.0,0.0,0.0,1.0,7.0,0.0,1.0,189.0,0.0,0.0,14.0,2.0,192.0,716.0
Windsor_Locks,2.0,41.0,0.0,8.0,0.0,61.0,3.0,21.0,1.0,0.0,6.0,3.0,0.0,17.0,0.0,2.0,0.0,0.0,14.0,1.0,1.0,0.0,3.0,104.0,0.0,0.0,2.0,0.0,108.0,288.0
Wolcott,1.0,19.0,0.0,11.0,0.0,9.0,11.0,25.0,0.0,43.0,0.0,9.0,0.0,51.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,25.0,0.0,0.0,2.0,4.0,25.0,214.0
Woodbridge,0.0,25.0,0.0,8.0,0.0,9.0,11.0,14.0,0.0,0.0,0.0,0.0,0.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,6.0,90.0
Woodbury,0.0,3.0,0.0,0.0,0.0,21.0,11.0,4.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,1.0,6.0,52.0
Woodstock,0.0,4.0,0.0,0.0,0.0,9.0,8.0,5.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,8.0,49.0
Yale_University,0.0,54.0,0.0,6.0,0.0,0.0,12.0,19.0,0.0,0.0,0.0,0.0,0.0,19.0,4.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,4.0,0.0,0.0,2.0,1.0,4.0,125.0
UConn Storrs,2.0,36.0,1.0,10.0,0.0,41.0,62.0,30.0,0.0,2.0,4.0,1.0,0.0,36.0,2.0,3.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,7.0,0.0,0.0,11.0,4.0,7.0,254.0
Foxwoods_Casino,0.0,25.0,0.0,0.0,0.0,2.0,7.0,2.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,2.0,2.0,6.0,52.0
Mohegan_Sun_Casino,2.0,18.0,0.0,2.0,0.0,12.0,8.0,3.0,0.0,0.0,0.0,8.0,0.0,29.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,0.0,0.0,1.0,0.0,15.0,100.0
MTA,0.0,94.0,0.0,1.0,0.0,1.0,0.0,4.0,0.0,0.0,3.0,18.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,5.0,0.0,4.0,144.0
C.C.S.U.,0.0,19.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,1.0,34.0
