Year,Town_Code,town,2010_Census_Units,Government_Assisted,Tenant_Rental_Assistance,_Single_Family_CHFA/_USDA_Mortgages,Deed_Restricted_Units,Total_Assisted_Units,Percent_Affordable,AgAsslt,AllOthr,Arson,Burgl,Curfew,DUI,Disord,DrugTot,Embezzl,Family,Forgery,Fraud,Gamble,Larceny,Liquor,MVTheft,Murder,NgMansl,Prostit,Rape,Robbery,Runaway,SexOff,SmAsslt,StlProp,Vagrncy,Vandal,Weapons,violent_crime,non_violent_crime
2014,82,Middlefield,1863,30.0,2,13,1,46,2.47,2.0,2.0,0.0,1.0,0.0,15.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,33.0
2014,83,Middletown,21223,2974.0,1047,614,25,4660,21.96,23.0,518.0,1.0,25.0,0.0,123.0,207.0,130.0,0.0,61.0,9.0,5.0,0.0,144.0,2.0,8.0,0.0,0.0,2.0,0.0,16.0,0.0,5.0,400.0,6.0,11.0,54.0,16.0,405.0,1743.0
2014,84,Milford,23074,726.0,212,220,107,1265,5.48,17.0,473.0,3.0,33.0,0.0,72.0,172.0,137.0,0.0,15.0,24.0,9.0,0.0,520.0,8.0,0.0,1.0,0.0,7.0,2.0,13.0,0.0,5.0,228.0,0.0,0.0,26.0,25.0,236.0,1773.0
2014,85,Monroe,6918,32.0,3,23,1,59,0.85,0.0,13.0,0.0,9.0,0.0,45.0,21.0,7.0,0.0,1.0,1.0,9.0,0.0,12.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,13.0,0.0,0.0,0.0,4.0,15.0,138.0
2014,86,Montville,7407,81.0,28,240,0,349,4.71,10.0,339.0,1.0,8.0,0.0,118.0,37.0,43.0,0.0,5.0,3.0,0.0,0.0,35.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,73.0,0.0,0.0,3.0,3.0,75.0,674.0
2014,87,Morris,1314,20.0,4,1,0,25,1.9,0.0,0.0,0.0,0.0,0.0,5.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,15.0
2014,88,Naugatuck,13061,537.0,368,311,0,1216,9.31,8.0,823.0,6.0,38.0,0.0,168.0,163.0,92.0,1.0,31.0,11.0,16.0,0.0,158.0,1.0,8.0,0.0,0.0,0.0,0.0,11.0,0.0,7.0,173.0,0.0,0.0,15.0,12.0,180.0,1734.0
2014,89,New Britain,31226,3421.0,1602,1192,382,6597,21.13,101.0,1000.0,3.0,112.0,0.0,189.0,954.0,454.0,8.0,24.0,26.0,20.0,0.0,377.0,5.0,32.0,5.0,3.0,11.0,21.0,54.0,0.0,8.0,547.0,35.0,1.0,188.0,50.0,584.0,4127.0
2014,90,New Canaan,7551,163.0,9,2,31,205,2.71,1.0,54.0,0.0,7.0,0.0,14.0,11.0,12.0,0.0,3.0,1.0,6.0,0.0,16.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,2.0,13.0,140.0
2014,91,New Fairfield,5593,0.0,0,27,13,40,0.72,3.0,8.0,0.0,1.0,0.0,10.0,5.0,2.0,0.0,1.0,0.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,2.0,0.0,11.0,49.0
2014,92,New Hartford,2923,12.0,5,46,15,78,2.67,2.0,14.0,0.0,7.0,0.0,9.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,3.0,0.0,8.0,62.0
2014,93,New Haven,54967,8880.0,5336,1188,581,15985,29.08,339.0,2961.0,1.0,74.0,0.0,147.0,1438.0,731.0,2.0,78.0,47.0,39.0,1.0,686.0,9.0,8.0,8.0,0.0,3.0,5.0,99.0,0.0,26.0,1912.0,6.0,0.0,231.0,77.0,1951.0,8589.0
2014,95,New London,11840,1685.0,674,487,98,2944,24.86,72.0,91.0,5.0,39.0,0.0,1.0,67.0,228.0,1.0,20.0,7.0,5.0,0.0,123.0,0.0,10.0,1.0,0.0,15.0,5.0,13.0,0.0,14.0,249.0,11.0,0.0,46.0,33.0,269.0,984.0
2014,96,New Milford,11731,269.0,27,147,16,459,3.91,4.0,195.0,0.0,2.0,0.0,58.0,18.0,24.0,1.0,33.0,0.0,3.0,0.0,81.0,1.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,203.0,0.0,1.0,10.0,5.0,207.0,643.0
2014,94,Newington,13011,537.0,148,390,36,1111,8.54,144.0,289.0,0.0,42.0,0.0,82.0,39.0,105.0,0.0,40.0,8.0,12.0,0.0,155.0,6.0,6.0,1.0,0.0,4.0,1.0,9.0,0.0,4.0,3.0,5.0,0.0,28.0,11.0,9.0,850.0
2014,97,Newtown,10061,134.0,3,29,15,181,1.8,5.0,56.0,0.0,4.0,0.0,55.0,7.0,15.0,0.0,3.0,3.0,0.0,0.0,14.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,45.0,0.0,0.0,0.0,2.0,46.0,209.0
2014,98,Norfolk,967,28.0,2,9,0,39,4.03,0.0,4.0,0.0,1.0,0.0,3.0,3.0,1.0,0.0,1.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,20.0
2014,99,North Branford,5629,62.0,10,62,0,134,2.38,0.0,58.0,0.0,11.0,0.0,48.0,38.0,4.0,0.0,2.0,1.0,2.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,28.0,0.0,0.0,3.0,1.0,31.0,211.0
2014,100,North Canaan,1587,138.0,1,8,0,147,9.26,1.0,24.0,0.0,2.0,0.0,18.0,5.0,3.0,2.0,3.0,0.0,2.0,0.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,7.0,0.0,0.0,2.0,0.0,8.0,79.0
2014,101,North Haven,9491,343.0,36,76,1,456,4.8,8.0,119.0,0.0,24.0,0.0,31.0,78.0,28.0,0.0,13.0,9.0,5.0,0.0,96.0,0.0,6.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,13.0,0.0,0.0,4.0,2.0,15.0,432.0
2014,102,North Stonington,2306,0.0,2,22,0,24,1.04,0.0,22.0,0.0,6.0,0.0,18.0,7.0,1.0,2.0,1.0,0.0,0.0,0.0,12.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,1.0,9.0,81.0
2014,103,Norwalk,35415,2334.0,997,261,599,4191,11.83,127.0,555.0,1.0,41.0,0.0,163.0,109.0,359.0,23.0,50.0,12.0,33.0,0.0,347.0,10.0,14.0,2.0,0.0,9.0,7.0,16.0,0.0,7.0,696.0,8.0,1.0,45.0,26.0,712.0,2534.0
2014,104,Norwich,18659,2109.0,721,554,0,3384,18.14,87.0,954.0,3.0,50.0,0.0,149.0,83.0,247.0,4.0,63.0,22.0,35.0,0.0,287.0,10.0,6.0,0.0,0.0,18.0,8.0,15.0,0.0,11.0,625.0,13.0,0.0,34.0,29.0,644.0,2666.0
2014,105,Old Lyme,5021,64.0,2,9,3,78,1.55,0.0,3.0,0.0,1.0,0.0,28.0,12.0,1.0,0.0,1.0,0.0,0.0,0.0,13.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,3.0,0.0,8.0,73.0
2014,106,Old Saybrook,5602,50.0,7,19,20,96,1.71,14.0,124.0,0.0,5.0,0.0,94.0,62.0,22.0,0.0,0.0,4.0,2.0,0.0,77.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,16.0,2.0,37.0,448.0
2014,107,Orange,5345,46.0,6,10,6,68,1.27,3.0,92.0,1.0,14.0,0.0,46.0,34.0,23.0,4.0,0.0,11.0,20.0,0.0,93.0,2.0,3.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,22.0,1.0,0.0,5.0,4.0,23.0,382.0
2014,108,Oxford,4746,36.0,3,12,0,51,1.07,0.0,8.0,0.0,2.0,0.0,9.0,16.0,11.0,0.0,2.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,1.0,5.0,60.0
2014,109,Plainfield,6229,377.0,166,460,0,1003,16.1,2.0,233.0,0.0,0.0,0.0,39.0,4.0,18.0,1.0,4.0,1.0,2.0,0.0,22.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,59.0,0.0,0.0,4.0,0.0,61.0,390.0
2014,110,Plainville,8063,242.0,21,311,22,596,7.39,37.0,249.0,0.0,16.0,0.0,75.0,95.0,103.0,0.0,0.0,2.0,5.0,0.0,117.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,3.0,52.0,0.0,0.0,9.0,3.0,55.0,736.0
2014,111,Plymouth,5109,178.0,18,224,0,420,8.22,3.0,85.0,0.0,14.0,0.0,34.0,69.0,24.0,0.0,10.0,4.0,5.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,36.0,0.0,0.0,6.0,6.0,37.0,330.0
2014,112,Pomfret,1684,32.0,1,28,0,61,3.62,0.0,4.0,0.0,2.0,0.0,6.0,4.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,1.0,0.0,6.0,28.0
2014,113,Portland,4077,185.0,82,64,0,331,8.12,2.0,30.0,0.0,2.0,0.0,5.0,21.0,8.0,0.0,1.0,2.0,3.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,90.0
2014,114,Preston,2019,40.0,5,44,0,89,4.41,4.0,24.0,0.0,1.0,0.0,36.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,2.0,1.0,12.0,86.0
2014,115,Prospect,3474,0.0,4,38,0,42,1.21,0.0,7.0,0.0,4.0,0.0,5.0,9.0,4.0,0.0,1.0,0.0,3.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,0.0,0.0,1.0,0.0,11.0,56.0
2014,116,Putnam,4299,383.0,69,208,0,660,15.35,1.0,12.0,0.0,0.0,0.0,14.0,4.0,12.0,0.0,1.0,0.0,1.0,0.0,23.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,72.0
2014,117,Redding,3811,0.0,0,0,0,0,0.0,1.0,18.0,0.0,3.0,0.0,15.0,8.0,20.0,0.0,2.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,75.0
2014,118,Ridgefield,9420,179.0,1,9,48,237,2.52,1.0,41.0,0.0,2.0,0.0,44.0,27.0,18.0,0.0,2.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,21.0,1.0,0.0,2.0,0.0,22.0,181.0
2014,119,Rocky Hill,8843,235.0,30,179,0,444,5.02,0.0,172.0,2.0,1.0,0.0,55.0,59.0,23.0,0.0,16.0,0.0,1.0,0.0,171.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,1.0,2.0,21.0,528.0
2014,120,Roxbury,1167,19.0,0,1,0,20,1.71,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,6.0
2014,121,Salem,1635,1.0,0,34,0,35,2.14,0.0,10.0,0.0,0.0,0.0,9.0,9.0,4.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,40.0
2014,122,Salisbury,2593,16.0,2,7,12,37,1.43,0.0,2.0,1.0,7.0,0.0,12.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,36.0
2014,123,Scotland,680,0.0,0,13,0,13,1.91,0.0,0.0,0.0,3.0,0.0,4.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,16.0
2014,124,Seymour,6968,262.0,18,97,0,377,5.41,2.0,127.0,0.0,4.0,0.0,41.0,40.0,36.0,0.0,4.0,1.0,6.0,0.0,20.0,4.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,63.0,0.0,0.0,11.0,3.0,65.0,366.0
2014,125,Sharon,1775,20.0,2,4,0,26,1.46,1.0,7.0,0.0,1.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,2.0,20.0
2014,126,Shelton,16146,344.0,34,87,82,547,3.39,0.0,169.0,0.0,27.0,0.0,42.0,18.0,22.0,0.0,0.0,0.0,5.0,0.0,66.0,0.0,2.0,0.0,0.0,0.0,2.0,9.0,0.0,2.0,121.0,0.0,0.0,4.0,0.0,125.0,489.0
2014,127,Sherman,1831,0.0,2,3,0,5,0.27,0.0,2.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,14.0
2014,128,Simsbury,9123,241.0,19,62,0,322,3.53,5.0,29.0,0.0,26.0,0.0,60.0,6.0,21.0,0.0,3.0,0.0,6.0,0.0,15.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,34.0,0.0,0.0,1.0,3.0,37.0,213.0
2014,129,Somers,3479,146.0,12,31,0,189,5.43,1.0,26.0,0.0,4.0,0.0,18.0,14.0,5.0,0.0,3.0,0.0,4.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,11.0,91.0
2014,132,South Windsor,10243,427.0,49,239,0,715,6.98,5.0,114.0,1.0,4.0,0.0,43.0,12.0,91.0,1.0,7.0,6.0,5.0,0.0,100.0,11.0,2.0,0.0,1.0,5.0,2.0,5.0,0.0,1.0,92.0,3.0,0.0,5.0,8.0,96.0,519.0
2014,130,Southbury,9091,90.0,4,18,0,112,1.23,3.0,89.0,1.0,6.0,0.0,70.0,15.0,5.0,0.0,5.0,2.0,1.0,0.0,34.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,19.0,1.0,0.0,1.0,4.0,21.0,256.0
2014,131,Southington,17447,609.0,67,295,51,1022,5.86,5.0,145.0,6.0,16.0,0.0,92.0,26.0,113.0,5.0,15.0,2.0,11.0,0.0,183.0,35.0,2.0,0.0,1.0,4.0,5.0,8.0,0.0,1.0,297.0,10.0,1.0,15.0,4.0,304.0,997.0
2014,133,Sprague,1248,20.0,13,47,0,80,6.41,3.0,6.0,0.0,2.0,0.0,4.0,10.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,1.0,0.0,9.0,39.0
2014,134,Stafford,5124,178.0,13,231,0,422,8.24,0.0,29.0,0.0,4.0,0.0,45.0,24.0,18.0,1.0,3.0,0.0,1.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,22.0,0.0,0.0,2.0,2.0,23.0,178.0
2014,135,Stamford,50573,4862.0,1732,326,1295,8215,16.24,95.0,797.0,3.0,30.0,0.0,107.0,257.0,434.0,8.0,16.0,22.0,19.0,1.0,290.0,3.0,28.0,2.0,0.0,0.0,5.0,64.0,0.0,17.0,693.0,6.0,0.0,60.0,23.0,717.0,2885.0
2014,136,Sterling,1511,0.0,6,61,0,67,4.43,1.0,6.0,0.0,0.0,0.0,10.0,4.0,5.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,8.0,38.0
2014,137,Stonington,9467,297.0,15,71,0,383,4.05,8.0,148.0,1.0,7.0,0.0,61.0,20.0,10.0,0.0,8.0,2.0,11.0,1.0,51.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,142.0,1.0,1.0,11.0,2.0,144.0,485.0
2014,138,Stratford,21091,524.0,381,278,33,1216,5.77,9.0,280.0,1.0,56.0,0.0,40.0,101.0,121.0,6.0,4.0,10.0,6.0,1.0,271.0,0.0,6.0,0.0,0.0,4.0,1.0,25.0,0.0,5.0,218.0,1.0,1.0,15.0,12.0,224.0,1185.0
2014,139,Suffield,5469,212.0,3,64,15,294,5.38,0.0,30.0,0.0,4.0,0.0,19.0,15.0,4.0,2.0,1.0,4.0,0.0,0.0,17.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,22.0,0.0,0.0,0.0,2.0,26.0,126.0
2014,140,Thomaston,3276,104.0,4,115,0,223,6.81,1.0,29.0,0.0,7.0,0.0,27.0,10.0,14.0,0.0,8.0,1.0,8.0,0.0,14.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,36.0,0.0,0.0,1.0,3.0,38.0,161.0
2014,141,Thompson,4171,151.0,25,133,0,309,7.41,2.0,11.0,0.0,4.0,0.0,21.0,8.0,13.0,0.0,1.0,0.0,1.0,0.0,9.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,1.0,0.0,20.0,91.0
2014,142,Tolland,5451,98.0,2,93,3,196,3.6,1.0,69.0,0.0,13.0,0.0,59.0,9.0,7.0,1.0,2.0,0.0,3.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,0.0,0.0,4.0,0.0,11.0,192.0
2014,143,Torrington,16761,1112.0,277,639,17,2045,12.2,23.0,75.0,0.0,30.0,0.0,115.0,260.0,113.0,1.0,31.0,8.0,13.0,0.0,185.0,10.0,7.0,2.0,0.0,0.0,0.0,3.0,1.0,9.0,122.0,0.0,0.0,16.0,1.0,133.0,1002.0
2014,144,Trumbull,13157,315.0,15,36,317,683,5.19,4.0,128.0,0.0,25.0,0.0,45.0,31.0,27.0,1.0,3.0,5.0,18.0,0.0,356.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,3.0,44.0,0.0,0.0,2.0,2.0,47.0,698.0
2014,145,Union,388,0.0,0,12,0,12,3.09,0.0,8.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,15.0
2014,146,Vernon,13896,1387.0,391,374,12,2164,15.57,9.0,186.0,1.0,22.0,0.0,167.0,92.0,70.0,1.0,33.0,19.0,1.0,0.0,71.0,1.0,8.0,0.0,0.0,0.0,2.0,15.0,0.0,9.0,129.0,0.0,0.0,18.0,8.0,140.0,853.0
2014,147,Voluntown,1127,20.0,4,38,0,62,5.5,0.0,2.0,1.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,2.0,25.0
2014,148,Wallingford,18945,481.0,115,310,35,941,4.97,10.0,138.0,2.0,6.0,0.0,130.0,96.0,101.0,1.0,0.0,24.0,12.0,0.0,189.0,9.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,64.0,1.0,0.0,31.0,8.0,64.0,814.0
2014,149,Warren,811,0.0,0,5,0,5,0.62,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0
2014,150,Washington,2124,14.0,6,7,23,50,2.35,0.0,4.0,0.0,0.0,0.0,7.0,1.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,21.0
2014,151,Waterbury,47991,5171.0,3074,2327,326,10898,22.71,110.0,969.0,2.0,86.0,0.0,119.0,1583.0,402.0,1.0,51.0,9.0,35.0,6.0,670.0,3.0,70.0,5.0,0.0,44.0,14.0,80.0,0.0,36.0,792.0,22.0,0.0,240.0,100.0,847.0,5339.0
2014,152,Waterford,8634,123.0,20,239,0,382,4.42,25.0,437.0,1.0,8.0,0.0,86.0,15.0,49.0,0.0,10.0,2.0,3.0,0.0,329.0,3.0,2.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,109.0,1.0,0.0,18.0,2.0,109.0,1085.0
2014,153,Watertown,9096,205.0,18,145,0,368,4.05,23.0,42.0,0.0,24.0,0.0,38.0,16.0,35.0,3.0,13.0,7.0,5.0,0.0,64.0,0.0,2.0,0.0,0.0,0.0,3.0,6.0,0.0,1.0,114.0,2.0,0.0,10.0,2.0,118.0,387.0
2014,155,West Hartford,26396,621.0,832,316,287,2056,7.79,8.0,113.0,0.0,58.0,0.0,196.0,183.0,446.0,12.0,31.0,14.0,20.0,0.0,382.0,2.0,13.0,1.0,0.0,5.0,0.0,29.0,0.0,0.0,73.0,9.0,0.0,19.0,10.0,74.0,1616.0
2014,156,West Haven,22446,1024.0,1451,429,0,2904,12.94,7.0,1067.0,0.0,119.0,0.0,27.0,612.0,93.0,0.0,15.0,31.0,21.0,0.0,220.0,0.0,0.0,0.0,1.0,2.0,10.0,0.0,0.0,0.0,48.0,0.0,0.0,54.0,6.0,59.0,2326.0
2014,154,Westbrook,3937,140.0,7,17,24,188,4.78,0.0,70.0,0.0,0.0,0.0,30.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,1.0,1.0,7.0,123.0
2014,157,Weston,3674,0.0,1,0,0,1,0.03,3.0,2.0,0.0,0.0,0.0,4.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,7.0,20.0
2014,158,Westport,10399,246.0,45,2,20,313,3.01,7.0,50.0,2.0,5.0,0.0,37.0,9.0,30.0,2.0,1.0,6.0,6.0,0.0,49.0,0.0,1.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,26.0,2.0,0.0,1.0,0.0,26.0,235.0
2014,159,Wethersfield,11677,615.0,134,231,0,980,8.39,3.0,324.0,0.0,22.0,0.0,7.0,10.0,114.0,5.0,2.0,16.0,21.0,0.0,114.0,0.0,0.0,1.0,0.0,8.0,1.0,12.0,0.0,3.0,93.0,29.0,0.0,5.0,9.0,98.0,796.0
2014,160,Willington,2637,160.0,1,46,0,207,7.85,0.0,17.0,0.0,6.0,0.0,27.0,2.0,5.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,3.0,65.0
2014,161,Wilton,6475,136.0,7,7,100,250,3.86,1.0,33.0,0.0,1.0,0.0,49.0,42.0,11.0,2.0,1.0,3.0,5.0,0.0,15.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,1.0,15.0,182.0
2014,162,Winchester,5613,348.0,444,187,0,979,17.44,4.0,60.0,0.0,5.0,0.0,14.0,10.0,17.0,1.0,2.0,0.0,2.0,0.0,24.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,61.0,1.0,0.0,4.0,1.0,62.0,208.0
2014,163,Windham,9570,1862.0,541,575,0,2978,31.12,1.0,27.0,0.0,4.0,0.0,21.0,18.0,11.0,0.0,2.0,0.0,1.0,0.0,24.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17.0,1.0,0.0,0.0,1.0,18.0,130.0
2014,164,Windsor,11767,154.0,297,401,26,878,7.46,6.0,223.0,0.0,23.0,0.0,27.0,52.0,43.0,1.0,19.0,0.0,10.0,0.0,99.0,2.0,2.0,1.0,0.0,0.0,1.0,7.0,0.0,1.0,189.0,0.0,0.0,14.0,2.0,192.0,716.0
2014,165,Windsor Locks,5429,137.0,153,187,0,477,8.79,2.0,41.0,0.0,8.0,0.0,61.0,3.0,21.0,1.0,0.0,6.0,3.0,0.0,17.0,0.0,2.0,0.0,0.0,14.0,1.0,1.0,0.0,3.0,104.0,0.0,0.0,2.0,0.0,108.0,288.0
2014,166,Wolcott,6276,313.0,4,131,0,448,7.14,1.0,19.0,0.0,11.0,0.0,9.0,11.0,25.0,0.0,43.0,0.0,9.0,0.0,51.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,25.0,0.0,0.0,2.0,4.0,25.0,214.0
2014,167,Woodbridge,3478,30.0,5,6,0,41,1.18,0.0,25.0,0.0,8.0,0.0,9.0,11.0,14.0,0.0,0.0,0.0,0.0,0.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,6.0,90.0
2014,168,Woodbury,4564,59.0,2,25,0,86,1.88,0.0,3.0,0.0,0.0,0.0,21.0,11.0,4.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,1.0,6.0,52.0
2014,169,Woodstock,3582,24.0,3,72,0,99,2.76,0.0,4.0,0.0,0.0,0.0,9.0,8.0,5.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,8.0,49.0
2013,2,Ansonia,8148,371.0,756,112,9,1248,15.32,2.0,419.0,2.0,22.0,0.0,46.0,74.0,113.0,0.0,15.0,2.0,4.0,0.0,75.0,0.0,1.0,0.0,0.0,0.0,0.0,9.0,0.0,5.0,140.0,0.0,0.0,3.0,6.0,145.0,936.0
2013,3,Ashford,1903,32.0,2,48,0,82,4.31,1.0,1.0,0.0,5.0,0.0,11.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,3.0,0.0,5.0,34.0
2013,4,Avon,7389,244.0,7,29,0,280,3.79,1.0,6.0,0.0,1.0,0.0,17.0,16.0,6.0,1.0,0.0,1.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,10.0,0.0,0.0,0.0,1.0,11.0,90.0
