town,AgAsslt,AllOthr,Arson,Burgl,Curfew,DUI,Disord,DrugTot,Embezzl,Family,Forgery,Fraud,Gamble,Larceny,Liquor,MVTheft,Murder,NgMansl,Prostit,Rape,Robbery,Runaway,SexOff,SmAsslt,StlProp,Vagrncy,Vandal,Weapons,violent_crime,non_violent_crime
Orange,1.0,129.0,0.0,7.0,0.0,46.0,18.0,5.0,4.0,2.0,4.0,10.0,0.0,136.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,30.0,2.0,0.0,1.0,3.0,31.0,408.0
Oxford,1.0,16.0,1.0,15.0,0.0,13.0,11.0,1.0,0.0,1.0,0.0,1.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,1.0,0.0,9.0,74.0
Plainfield,2.0,281.0,0.0,4.0,0.0,56.0,3.0,35.0,0.0,13.0,0.0,1.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,77.0,0.0,0.0,10.0,0.0,80.0,489.0
Plainville,33.0,236.0,0.0,19.0,0.0,94.0,100.0,65.0,0.0,0.0,0.0,2.0,0.0,124.0,0.0,4.0,0.0,2.0,0.0,0.0,4.0,1.0,4.0,61.0,0.0,0.0,13.0,4.0,67.0,733.0
Plymouth,4.0,94.0,0.0,7.0,0.0,32.0,26.0,25.0,0.0,6.0,2.0,3.0,0.0,17.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,69.0,0.0,0.0,1.0,3.0,71.0,291.0
Pomfret,0.0,1.0,1.0,0.0,0.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,1.0,0.0,5.0,20.0
Portland,7.0,43.0,0.0,7.0,0.0,11.0,23.0,18.0,0.0,2.0,1.0,10.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,8.0,2.0,2.0,158.0
Preston,2.0,20.0,0.0,3.0,0.0,16.0,3.0,6.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,4.0,56.0
Prospect,0.0,6.0,0.0,6.0,0.0,9.0,9.0,4.0,0.0,3.0,0.0,2.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,2.0,3.0,15.0,66.0
Putnam_Municipal,11.0,114.0,0.0,9.0,0.0,49.0,13.0,29.0,0.0,8.0,0.0,2.0,0.0,29.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,120.0,4.0,2.0,12.0,2.0,124.0,400.0
Putnam,0.0,20.0,0.0,0.0,0.0,18.0,0.0,6.0,0.0,0.0,1.0,1.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,4.0,0.0,0.0,1.0,0.0,5.0,90.0
Redding,4.0,2.0,0.0,3.0,0.0,17.0,7.0,6.0,0.0,4.0,0.0,2.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,2.0,0.0,5.0,55.0
Ridgefield,0.0,25.0,0.0,0.0,0.0,29.0,30.0,10.0,0.0,10.0,1.0,0.0,0.0,14.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,6.0,2.0,13.0,143.0
Rocky_Hill,1.0,63.0,0.0,4.0,0.0,64.0,32.0,19.0,0.0,8.0,3.0,7.0,0.0,60.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,49.0,0.0,0.0,3.0,0.0,50.0,317.0
Roxbury,0.0,2.0,0.0,2.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11.0
Salem,2.0,6.0,0.0,2.0,0.0,7.0,10.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,5.0,43.0
Salisbury,0.0,7.0,0.0,0.0,0.0,7.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,2.0,26.0
Scotland,0.0,2.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,9.0
Seymour,4.0,140.0,0.0,8.0,0.0,41.0,24.0,34.0,0.0,9.0,0.0,4.0,0.0,24.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,4.0,1.0,53.0,1.0,0.0,5.0,11.0,54.0,365.0
Sharon,1.0,3.0,0.0,1.0,0.0,3.0,6.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,3.0,25.0
Shelton,12.0,159.0,1.0,37.0,0.0,32.0,33.0,39.0,0.0,5.0,5.0,4.0,0.0,50.0,0.0,3.0,0.0,0.0,0.0,3.0,12.0,0.0,2.0,146.0,0.0,0.0,11.0,3.0,151.0,545.0
Sherman,0.0,2.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,10.0
Simsbury,3.0,31.0,0.0,6.0,0.0,24.0,13.0,5.0,0.0,7.0,0.0,1.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,45.0,0.0,0.0,2.0,2.0,47.0,153.0
Somers,5.0,23.0,0.0,12.0,0.0,27.0,19.0,13.0,0.0,1.0,0.0,1.0,0.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,15.0,0.0,0.0,2.0,2.0,16.0,129.0
Southbury,0.0,161.0,0.0,6.0,0.0,31.0,31.0,7.0,0.0,7.0,0.0,5.0,0.0,27.0,0.0,10.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,26.0,1.0,0.0,7.0,6.0,27.0,327.0
Southington,3.0,86.0,2.0,30.0,0.0,64.0,47.0,32.0,11.0,47.0,2.0,5.0,0.0,124.0,0.0,11.0,0.0,0.0,0.0,1.0,8.0,0.0,3.0,146.0,0.0,0.0,30.0,4.0,150.0,653.0
South_Windsor,10.0,72.0,1.0,22.0,0.0,28.0,9.0,37.0,0.0,17.0,4.0,6.0,0.0,63.0,2.0,7.0,1.0,0.0,0.0,0.0,3.0,0.0,2.0,87.0,4.0,0.0,13.0,12.0,90.0,390.0
Sprague,1.0,4.0,0.0,1.0,0.0,5.0,5.0,1.0,0.0,4.0,3.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,11.0,38.0
Stafford,7.0,26.0,0.0,11.0,0.0,28.0,17.0,9.0,0.0,13.0,1.0,1.0,0.0,17.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,43.0,0.0,0.0,6.0,0.0,46.0,178.0
Stamford,98.0,681.0,3.0,54.0,2.0,102.0,134.0,360.0,4.0,22.0,27.0,15.0,0.0,282.0,0.0,26.0,0.0,0.0,0.0,9.0,49.0,0.0,8.0,694.0,1.0,1.0,54.0,39.0,711.0,2567.0
Sterling,2.0,6.0,0.0,1.0,0.0,5.0,4.0,1.0,0.0,3.0,0.0,1.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,7.0,40.0
Stonington,6.0,212.0,0.0,12.0,0.0,166.0,11.0,10.0,1.0,6.0,2.0,4.0,0.0,38.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,164.0,2.0,1.0,22.0,5.0,166.0,662.0
Stratford,18.0,583.0,2.0,31.0,0.0,64.0,184.0,141.0,2.0,32.0,9.0,8.0,0.0,197.0,0.0,16.0,3.0,0.0,6.0,3.0,28.0,0.0,5.0,188.0,16.0,0.0,23.0,25.0,199.0,1566.0
Suffield,1.0,32.0,0.0,2.0,0.0,38.0,4.0,5.0,0.0,6.0,1.0,1.0,0.0,12.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,28.0,0.0,0.0,2.0,0.0,28.0,136.0
Thomaston,5.0,75.0,1.0,5.0,0.0,28.0,2.0,9.0,0.0,11.0,1.0,3.0,0.0,13.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,36.0,0.0,0.0,4.0,2.0,36.0,195.0
Thompson,2.0,8.0,0.0,1.0,0.0,23.0,11.0,6.0,0.0,6.0,0.0,0.0,7.0,6.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,19.0,0.0,0.0,2.0,0.0,20.0,94.0
Tolland,1.0,53.0,1.0,13.0,0.0,53.0,17.0,16.0,0.0,7.0,0.0,2.0,0.0,6.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,10.0,0.0,0.0,3.0,2.0,13.0,190.0
Torrington,25.0,93.0,0.0,39.0,0.0,110.0,166.0,198.0,1.0,4.0,3.0,9.0,0.0,159.0,2.0,7.0,1.0,0.0,0.0,1.0,12.0,0.0,6.0,448.0,0.0,0.0,16.0,14.0,456.0,1289.0
Trumbull,5.0,126.0,0.0,5.0,0.0,42.0,28.0,42.0,0.0,3.0,1.0,26.0,0.0,335.0,5.0,14.0,0.0,0.0,0.0,3.0,22.0,0.0,2.0,86.0,0.0,0.0,6.0,7.0,91.0,753.0
Union,0.0,2.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0
Vernon,6.0,292.0,0.0,23.0,0.0,194.0,200.0,97.0,2.0,28.0,2.0,2.0,0.0,79.0,2.0,4.0,0.0,0.0,0.0,1.0,13.0,0.0,1.0,61.0,0.0,0.0,7.0,3.0,63.0,1011.0
Voluntown,2.0,2.0,0.0,0.0,0.0,2.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,16.0
Wallingford,11.0,157.0,0.0,19.0,0.0,153.0,44.0,108.0,0.0,0.0,18.0,9.0,0.0,236.0,18.0,2.0,0.0,0.0,5.0,0.0,2.0,0.0,1.0,97.0,5.0,0.0,22.0,16.0,98.0,912.0
Warren,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,6.0
Washington,0.0,4.0,0.0,2.0,0.0,6.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,25.0
Waterbury,98.0,1977.0,3.0,94.0,0.0,76.0,1390.0,581.0,2.0,137.0,5.0,7.0,0.0,470.0,6.0,94.0,6.0,2.0,23.0,9.0,75.0,0.0,27.0,841.0,49.0,0.0,266.0,137.0,885.0,6277.0
Waterford,19.0,505.0,1.0,11.0,0.0,103.0,15.0,99.0,0.0,5.0,5.0,15.0,0.0,368.0,2.0,7.0,0.0,0.0,0.0,0.0,9.0,0.0,1.0,112.0,7.0,0.0,16.0,8.0,113.0,1289.0
Watertown,15.0,111.0,0.0,16.0,0.0,39.0,11.0,47.0,4.0,5.0,1.0,7.0,0.0,72.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,126.0,2.0,0.0,8.0,12.0,130.0,467.0
Westbrook,1.0,71.0,0.0,2.0,0.0,40.0,5.0,7.0,0.0,3.0,0.0,1.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,18.0,0.0,0.0,4.0,0.0,19.0,169.0
West_Hartford,2.0,97.0,0.0,19.0,0.0,76.0,118.0,143.0,13.0,20.0,24.0,15.0,0.0,317.0,4.0,9.0,0.0,0.0,2.0,1.0,39.0,0.0,4.0,125.0,22.0,0.0,41.0,14.0,130.0,1103.0
West_Haven,52.0,293.0,6.0,20.0,0.0,44.0,302.0,118.0,0.0,92.0,12.0,19.0,0.0,157.0,0.0,10.0,0.0,0.0,1.0,2.0,15.0,0.0,9.0,271.0,5.0,0.0,48.0,8.0,282.0,1432.0
Weston,3.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,5.0,0.0,4.0,13.0
Westport,2.0,54.0,0.0,17.0,0.0,31.0,11.0,35.0,2.0,2.0,14.0,12.0,0.0,56.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,45.0,0.0,0.0,4.0,3.0,46.0,291.0
Wethersfield,7.0,456.0,2.0,28.0,0.0,48.0,30.0,75.0,0.0,1.0,10.0,17.0,0.0,144.0,0.0,5.0,2.0,0.0,2.0,0.0,4.0,0.0,2.0,78.0,3.0,0.0,7.0,6.0,82.0,920.0
Willington,2.0,17.0,0.0,1.0,0.0,28.0,5.0,11.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,4.0,2.0,12.0,85.0
Wilton,1.0,27.0,0.0,1.0,0.0,41.0,13.0,18.0,0.0,3.0,6.0,3.0,0.0,11.0,2.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,1.0,24.0,0.0,0.0,3.0,1.0,25.0,158.0
Winchester,0.0,22.0,0.0,6.0,0.0,10.0,11.0,5.0,2.0,1.0,1.0,2.0,0.0,14.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,14.0,0.0,0.0,4.0,4.0,16.0,99.0
Willimantic,7.0,540.0,0.0,33.0,0.0,54.0,202.0,120.0,0.0,1.0,0.0,3.0,0.0,54.0,5.0,5.0,0.0,0.0,0.0,0.0,14.0,0.0,10.0,108.0,0.0,0.0,34.0,6.0,118.0,1189.0
Windham,2.0,36.0,0.0,2.0,0.0,15.0,17.0,3.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,21.0,102.0
Windsor,2.0,97.0,0.0,8.0,0.0,35.0,75.0,20.0,1.0,22.0,2.0,1.0,0.0,55.0,0.0,6.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,36.0,0.0,0.0,3.0,3.0,37.0,368.0
Windsor_Locks,3.0,56.0,0.0,1.0,0.0,32.0,6.0,18.0,0.0,1.0,1.0,2.0,0.0,14.0,0.0,4.0,1.0,0.0,14.0,0.0,0.0,0.0,3.0,98.0,0.0,0.0,3.0,1.0,102.0,255.0
Wolcott,1.0,44.0,0.0,32.0,0.0,5.0,20.0,13.0,0.0,41.0,0.0,9.0,0.0,24.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,27.0,0.0,0.0,5.0,3.0,30.0,233.0
Woodbridge,1.0,34.0,0.0,4.0,0.0,10.0,17.0,12.0,0.0,1.0,0.0,0.0,0.0,9.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,8.0,100.0
Woodbury,1.0,18.0,0.0,6.0,0.0,17.0,16.0,6.0,1.0,2.0,0.0,1.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,3.0,2.0,4.0,82.0
Woodstock,2.0,1.0,0.0,1.0,0.0,17.0,2.0,4.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,1.0,0.0,12.0,44.0
Yale_University,1.0,28.0,0.0,17.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,0.0,0.0,1.0,0.0,5.0,68.0
UConn Storrs,1.0,17.0,0.0,6.0,0.0,37.0,27.0,30.0,0.0,1.0,6.0,2.0,0.0,40.0,7.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,16.0,0.0,0.0,13.0,1.0,16.0,208.0
Foxwoods_Casino,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Mohegan_Sun_Casino,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0
MTA,0.0,89.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,4.0,13.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,120.0
C.C.S.U.,0.0,17.0,0.0,0.0,0.0,2.0,21.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,5.0,0.0,8.0,62.0
E.C.S.U.,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0
UConn_Health_Ctr,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
W.C.S.U.,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,7.0,13.0
S.C.S.U.,0.0,6.0,0.0,0.0,0.0,5.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,3.0,30.0
State_Capitol,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0
Groton_Town,8.0,247.0,0.0,6.0,0.0,122.0,28.0,109.0,0.0,13.0,0.0,12.0,0.0,128.0,0.0,4.0,0.0,0.0,7.0,0.0,5.0,0.0,2.0,204.0,4.0,0.0,12.0,5.0,206.0,908.0
Groton_Long_Pt.,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
State_Police_Misc.*,43.0,1570.0,0.0,9.0,0.0,1063.0,123.0,554.0,4.0,27.0,11.0,36.0,0.0,41.0,1.0,62.0,2.0,0.0,2.0,0.0,2.0,0.0,7.0,230.0,29.0,0.0,27.0,66.0,239.0,3866.0
Mashantucket_Tribal_PD,4.0,151.0,0.0,2.0,0.0,4.0,18.0,17.0,0.0,4.0,5.0,1.0,0.0,31.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,118.0,2.0,0.0,13.0,1.0,122.0,372.0
Mohegan_Tribal_PD,6.0,19.0,0.0,3.0,0.0,6.0,39.0,10.0,0.0,4.0,2.0,3.0,0.0,102.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,20.0,0.0,0.0,10.0,0.0,20.0,221.0
CT_Dept_Motor_Vehicles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fairfield_County,675.0,4254.0,14.0,360.0,2.0,1035.0,1291.0,1749.0,49.0,170.0,170.0,209.0,0.0,2039.0,24.0,276.0,35.0,4.0,21.0,42.0,326.0,0.0,68.0,3709.0,63.0,6.0,340.0,280.0,3858.0,16536.0
Hartford_County,698.0,7310.0,30.0,615.0,0.0,2259.0,2606.0,2313.0,51.0,343.0,252.0,292.0,0.0,3527.0,44.0,217.0,30.0,3.0,83.0,62.0,308.0,1.0,121.0,5746.0,499.0,1.0,504.0,332.0,5962.0,27549.0
Litchfield_County,57.0,886.0,2.0,107.0,0.0,413.0,377.0,367.0,13.0,62.0,11.0,39.0,0.0,398.0,5.0,35.0,1.0,1.0,0.0,3.0,23.0,0.0,21.0,993.0,3.0,0.0,54.0,50.0,1019.0,3864.0
Middlesex_County,99.0,2553.0,1.0,62.0,1.0,1525.0,391.0,903.0,15.0,92.0,27.0,73.0,0.0,486.0,7.0,89.0,2.0,0.0,7.0,2.0,18.0,0.0,20.0,880.0,34.0,12.0,94.0,90.0,904.0,7384.0
New_Haven_County,739.0,8482.0,20.0,591.0,0.0,1184.0,4592.0,2678.0,11.0,540.0,147.0,196.0,0.0,3304.0,41.0,237.0,8.0,3.0,43.0,37.0,284.0,5.0,109.0,5086.0,72.0,2.0,868.0,398.0,5243.0,28938.0
New_London_County,175.0,2946.0,6.0,126.0,0.0,1019.0,583.0,776.0,6.0,158.0,29.0,79.0,0.0,1004.0,16.0,47.0,5.0,0.0,29.0,4.0,76.0,0.0,34.0,1668.0,21.0,1.0,227.0,88.0,1711.0,8948.0
Tolland_County,32.0,526.0,1.0,97.0,0.0,543.0,366.0,216.0,2.0,63.0,15.0,16.0,0.0,236.0,15.0,21.0,1.0,2.0,0.0,3.0,22.0,0.0,9.0,258.0,0.0,0.0,48.0,14.0,273.0,2474.0
Windham_County,38.0,1421.0,1.0,77.0,0.0,355.0,383.0,265.0,0.0,77.0,3.0,14.0,7.0,229.0,7.0,17.0,3.0,0.0,0.0,8.0,34.0,0.0,18.0,499.0,4.0,2.0,84.0,14.0,528.0,3522.0
New_York,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"100,000+_pop",1146.0,7577.0,25.0,463.0,2.0,613.0,4421.0,3080.0,14.0,330.0,122.0,145.0,0.0,2606.0,15.0,341.0,49.0,3.0,73.0,59.0,443.0,0.0,106.0,5842.0,65.0,3.0,762.0,558.0,6059.0,27717.0
"<100,000_pop",1367.0,20800.0,50.0,1572.0,1.0,7720.0,6168.0,6187.0,133.0,1175.0,532.0,773.0,7.0,8616.0,144.0,598.0,36.0,10.0,110.0,102.0,648.0,6.0,294.0,12997.0,631.0,21.0,1457.0,708.0,13439.0,71496.0
State_Police_Total,133.0,3535.0,5.0,209.0,0.0,2232.0,867.0,939.0,11.0,198.0,31.0,90.0,7.0,599.0,12.0,140.0,8.0,3.0,2.0,9.0,46.0,0.0,38.0,1066.0,30.0,0.0,202.0,122.0,1124.0,10401.0
NIBRS_Data,1527.0,20694.0,42.0,1451.0,3.0,6831.0,7861.0,6855.0,123.0,1251.0,474.0,673.0,7.0,8670.0,117.0,685.0,34.0,10.0,101.0,91.0,704.0,5.0,284.0,12884.0,285.0,23.0,1682.0,840.0,13303.0,72680.0
Summary_UCR_Data,986.0,7683.0,33.0,584.0,0.0,1502.0,2728.0,2412.0,24.0,254.0,180.0,245.0,0.0,2553.0,42.0,254.0,51.0,3.0,82.0,70.0,387.0,1.0,116.0,5955.0,411.0,1.0,537.0,426.0,6195.0,26534.0
